SampleID,Staphylococcus,Streptococcus,Ralstonia,Gemella,Lacticaseibacillus,Bacillus,Enterococcus,Acinetobacter,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Enhydrobacter,Sediminibacterium,Corynebacterium,Enterobacter,Pseudomonas,Cutibacterium,Escherichia-Shigella,Bifidobacterium,Phyllobacterium,Stenotrophomonas,Veillonella,Serratia,Caulobacteraceae,Yersiniaceae,Sphingobium,Rothia,Empedobacter,Neisseria,Aeromonas,Lactobacillus,Klebsiella,Sphingomonas,Pediococcus,Blastomonas,Erwiniaceae,Brevundimonas,Delftia,Haemophilus,Bradyrhizobium,Variovorax,Prevotella,Achromobacter,Granulicatella,Atopobium,Chryseobacterium,Methylobacterium-Methylorubrum,Pantoea,Blautia,Yersinia,Romboutsia,Nubsella,Enterobacteriaceae,Microscillaceae,Faecalibacterium,Dolosigranulum,Actinomyces,[Ruminococcus] gnavus group,Fimbriimonadaceae,Kocuria,Finegoldia,Shewanella,Burkholderia-Caballeronia-Paraburkholderia,Paracoccus,Cellulosimicrobium,Prevotella_7,Knoellia,Erysipelotrichaceae UCG-003,Acidibacter,Pelomonas,Rubrobacter,Fusobacterium,Micrococcus,Anaerococcus,Collinsella,Anaerostipes,Rudaea,Abiotrophia,Sphingobacterium,Limosilactobacillus,Psychrobacter,Bacteroides,Paenibacillus,Rheinheimera,Actinobacillus,Subdoligranulum,TM7x,Porphyromonas,Alkanindiges,Akkermansia,Brucella,Bdellovibrio,[Ruminococcus] torques group,Lautropia,Fusicatenibacter,[Clostridium] innocuum group,Comamonas,Agathobacter,Rhizobiaceae,Peptoniphilus,Obscuribacteraceae,Lactococcus,Geobacillus,Novosphingobium,Hydrogenophaga,Roseomonas,Leptotrichia,Luteibacter,Haematobacter,Flavonifractor,Aquabacterium,Erysipelatoclostridium,Bergeyella,Sphingomonadaceae,Latilactobacillus,Carnobacterium,Ruminococcus,Massilia,Brochothrix,Oscillospiraceae,Aerococcus,Aureimonas,Nevskia,Eggerthella,Afipia,Lachnospiraceae NK4A136 group,Lelliottia,Lawsonella,Alloprevotella,[Eubacterium] ventriosum group,Falsirhodobacter,Oribacterium,Lachnospiraceae ND3007 group,Devosia,Lachnoanaerobaculum,Methylophilus,Porphyrobacter,Neisseriaceae,Lachnoclostridium,Dorea,Rhodococcus,Mucilaginibacter,Clostridium sensu stricto 1,Xanthomonas,[Eubacterium] eligens group,Lactiplantibacillus,Pajaroellobacter,[Eubacterium] hallii group,Labrys,Solimonadaceae,Acidovorax,[Ruminococcus] gauvreauii group,Ruminococcaceae,Sphingopyxis,Parabacteroides,Peptostreptococcus,Moraxella,Phascolarctobacterium,HT002,Fenollaria,Citrobacter,Coprococcus,Exiguobacterium,Methylotenera,Brachybacterium,[Eubacterium] siraeum group,Methylocella,Monoglobus,Ochrobactrum,Bacteroidetes BD2-2,Streptobacillus,Cnuella,Intestinibacter,Flavobacterium,Edaphobacter,Amaricoccus,Campylobacter,Capnocytophaga,Mycobacterium,Peredibacter,Butyricicoccus,Solobacterium,Parasutterella,Diaphorobacter,Proteus,Dialister,Lachnospiraceae,Candidatus Obscuribacter,Selenomonas,Alistipes,Brevibacterium,Cloacibacterium,[Eubacterium] coprostanoligenes group,Deinococcus,Fimbriiglobus,Leuconostoc,Roseburia,Filifactor,Anaerobacillus,Pseudoxanthomonas,[Eubacterium] fissicatena group,Sva0081 sediment group,Desulfosarcinaceae,Turicibacter,UCG-002,Prevotella_9,Saccharimonadaceae,Desulfatiglans,Muribaculaceae,Rubellimicrobium,Lachnospiraceae UCG-004,SEEP-SRB1,Luteimonas,Aggregatibacter,Ligilactobacillus,Bosea,Johnsonella,Intestinimonas,Holdemanella,Tepidimonas,Megasphaera,Blastococcus,Adlercreutzia,Incertae Sedis,Dermabacter,Hungatella,Pseudonocardia,P5D1-392,Atopostipes,Treponema,Dysgonomonas,Bacillaceae,Christensenellaceae R-7 group,Desulfovibrio,Microbacterium,Legionella,Pseudoclavibacter,Pedobacter,UCG-005,Catenibacterium,JG30-KF-CM45,Nocardioides,Peptococcus,Candidatus Soleaferrea,Weissella,Jeotgalicoccus,Marmoricola,Senegalimassilia,Hymenobacter,Staphylococcaceae,WD2101 soil group
813M02BM,3.644179982922868,2.9822853458670275,4.293040731159525,0.17313902789344837,2.299342335481324,-1.2791133010182394,0,5.372458572571488,-1.1921019240286097,-1.4797839964803905,1.3981652414172165,-1.1120592163550733,6.3357817136099674,6.588549341175159,-0.6812763002626192,0,0.40052887008910965,0.2742351447648175,5.6803715408088875,-1.2791133010182394,2.471459722101037,0.5996575451994453,0,-0.34480406364140626,-2.0675706613825096,-0.4581327489484095,0,2.0065711935220714,0.8768683177839307,1.0325216274957238,0.011870880297326192,0,0,0,-1.2791133010182394,1.8759510111050073,0,0.2148117242940164,-2.0675706613825096,0,2.4097661530956964,0,0,-0.12166051232719655,-1.1921019240286097,0.4338652903567013,-0.9044198515768289,0,-1.4797839964803905,-2.5783962851485,1.7074864889724788,0,-1.5975670321367743,0,-1.4797839964803905,0,-2.0675706613825096,-1.1921019240286097,0,0,0,0,0,0,0,0,0,0,-1.2791133010182394,0,0,0,0,-1.2791133010182394,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2907142126967193,0,-1.885249104588555,0,0,0,0,1.2574653593140814,0,0,0,0,0,-1.5975670321367743,0.06066104446675835,0,0,0,-2.0675706613825096,0,0,0,0,0,0,-2.2907142126967193,0,0,0,0,0,0,0,0,0,0,-1.885249104588555,-1.4797839964803905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9838613932566647,0,0,0,0,0,-0.8437952297603939,0,0,0,-1.885249104588555,-1.7310984247612968,0,0,0,0,0,0,1.917702805785229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4989547434686643,0,0,0,0,-2.9838613932566647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.885249104588555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5975670321367743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814M02BM,4.356111161968907,6.148985622069788,-1.890171768403449,3.7295701187066586,3.353497400059152,-1.2923347676478287,2.162403380942356,4.367495819479189,0.8535965153008407,-1.6490097115865612,3.4095083056005233,-0.5744949744975116,1.175764763823791,2.395293904564455,0.4214631601105143,5.56196699060022,4.704366046255399,0,3.690586687880911,0.40328084102732387,-0.8540798367166733,2.3090786606848317,0,0,-0.9207712112153454,0,1.0872113664823457,0,0,0,0.8594274356116332,5.127089965395689,0.37537205291024733,0,1.0349429379365889,0,0,0.6817462583741811,0,0,0.43932077751052123,0,0,0.9483749216281296,0.10638211347061954,0,0,-0.4594256447127245,-1.397695283305655,-1.7231176837402828,0,0,0,0,-0.6504808814754339,0,-0.7327189797124061,-1.8031603914138192,0,0,0,-1.397695283305655,0,0,0,0,-0.7327189797124061,0.10638211347061954,0,-1.9854819482077737,0,0,-2.901772680081929,0,0,0,-2.342156892146506,0,0,-0.761706516585658,0,0,0,-1.1100132108538738,0,0,2.7222448261054097,0,0,0,0,0,-2.208625499521984,0,0,0,0,0,-0.43791943949176115,0,0,0,0,-2.0908424638656,-2.678629128767719,0,0,0,-2.0908424638656,0,0,0,0,0,-1.069191216333619,0,0,0,0,0,0,0,0,-1.8031603914138192,0,0,0,0,0,0,0,0,0,-1.9854819482077737,0,0,0,0,0,0,-1.5800168400996095,0,0,0,-1.890171768403449,-2.678629128767719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4963075719737646,0,0,-1.890171768403449,0,0,0,0,0,-1.397695283305655,0,-1.7231176837402828,0,0,-2.4963075719737646,0,0,0,0,0,-1.2435446034783966,0,0,0,0,0,0,-1.397695283305655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9854819482077737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.208625499521984,0,0,0,0,0,0,0,0,0,0,0,0
817M02BM,7.920713056480065,7.905357029613319,4.6128681675015955,2.749410962532184,3.079133123891032,-0.1950280166342564,0,0.8495170507635779,0,-1.1935568467453834,1.8711682982955589,2.554265143002003,0,1.326441122853887,1.4455004828698756,-0.04842454244238059,1.2549821588717425,1.9664784780998836,-1.060025454120861,2.258695705717056,0,1.0501877462257285,0,0,0.44405194265541326,0,0,0,5.530447282633205,0,0.885884694934453,0,0,0,0,0,-0.09494455807727364,0.19273751437450715,0.44405194265541326,0,0.22782883418577748,0,0,0.2945202086844496,-0.04842454244238059,0,-1.5300290833665964,0,-1.5300290833665964,-1.060025454120861,0,0,0,0,-1.1935568467453834,-1.060025454120861,-1.1935568467453834,0,-2.0408547071325867,0,0,0,0,0,0,0,0,0,-0.5004096661854383,0,0,-0.741571723002326,0,0,0,0,0,-3.1394669958006967,0,-0.1950280166342564,0,-2.0408547071325867,0,0,0,-2.0408547071325867,0,-0.8368819028066508,0,0,0,0,0,-1.753172634680806,0,0,0,-0.8368819028066508,0,0,0,0,0,0,0,-1.753172634680806,0,0,0,0,0,0,0,0,0,0,0,0,-1.5300290833665964,0,-0.8368819028066508,0,0,-1.1935568467453834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5300290833665964,-1.5300290833665964,-2.4463198152407513,0,0,0,0,0,0,0,0,0,0,0,-2.0408547071325867,0,0,0,0,-1.753172634680806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0408547071325867,-2.4463198152407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3477075265726417,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0408547071325867,0,-2.0408547071325867,0,0,0,0
818M02BM,7.493794532084903,5.825696595299454,5.811940459532312,4.067687629679178,4.270636601147127,0.4289060125480182,-1.3628534566800363,1.009935894987258,0,-0.20540066798899348,3.6840845444137864,3.5696564823659953,0,2.837760299136108,1.8811583414597068,0.8444214565096848,0.4289060125480182,3.6306665051969516,1.2159850129421672,0,2.570753120415284,2.810134232861177,2.158145124794739,0,0.3335958327436934,0,-1.2758420796904066,0,-1.1216913998631486,0,2.3507186100242716,0,0,0,-1.5635241521421874,-1.052698528376197,-1.1957993720168703,1.711521944193068,1.7726407592491134,0,1.0183747636331226,0,0,0.5567393840579031,0.19049498910302054,0,0,0.22823531708586753,0.35012513469490436,-0.716226291754984,0,0,0,0,0.7610398475706335,0,-0.29501282667868045,-1.052698528376197,0.15127427594973897,0,-1.052698528376197,-0.39345289949193285,0,0,-1.6813071877985712,0,-0.20540066798899348,0.5959600972111847,-0.23438820486224543,0,0,0.48774651257095236,-0.8703769715822425,-0.5418729046102064,0.6212779051954742,0,0,0,-1.968989260250352,-1.1216913998631486,0,0,0,0,0,0,0,-0.14983081683418265,0,0,0,0,0,-0.6697062761200909,0,-1.6813071877985712,0.023440904439854027,0,-1.1216913998631486,0,-0.9881600072386258,0,0,-1.2758420796904066,0,-1.1216913998631486,0,0,-1.5635241521421874,0,0,0,0.2996942810680121,-1.968989260250352,-1.052698528376197,-2.1513108170443065,0,-0.35955134781625153,0,0,-0.5026521914569249,0,-0.9881600072386258,-0.9275353854221908,-1.5635241521421874,0,0,-2.374454368358516,0,0,0,0,0,-1.8148385804230938,-2.374454368358516,0,-1.052698528376197,-0.8163097503119667,0,0,0,0,0,0,0,0,0,0,-2.374454368358516,0,-1.968989260250352,0,0,0,0,-1.1957993720168703,0,0,0,0,0,0,0,0,-1.3628534566800363,0,0,0,0,0,0,-1.968989260250352,0,0,0,0,-1.6813071877985712,0,0,0,0,0,0,0,0,0,0,-0.023079111195038582,0,0,0,0,0,0,0,0,0,0,4.5138621515539157e-4,-0.35955134781625153,0,0,0,0.04591376029191263,0,0,-0.9881600072386258,0,0,0,0,0,0,-2.1513108170443065,0,0,-1.6813071877985712,0,0,0,0,0,0,0,0,0,-1.8148385804230938,0,0,0,0,0,0,0,-0.4285442193032032,0,-1.458163636484361,0,0,0,0,0,0,0,0,0,0,0,-2.1513108170443065
819M02BM,6.459890128255468,6.431146837508372,0,4.884215334873584,2.0821666319453187,6.943339138228614,-0.7561487639947928,-0.04149537821388405,4.862359953570319,-1.8122014382441067,2.000001231901829,0.4124221132802277,-1.4067363301359421,2.1814015541764626,1.226350832492813,0,-1.8122014382441067,0,-1.4937477071255718,0.9987061482978112,0,0.16880003062247662,0,0,0.8790416445417226,0,0.6622339116765983,0,-3.198495799363997,0,-0.6335464419024603,-1.694418402587723,2.7854404813231937,0,0,0,2.628978147634754,-0.33629491843452897,0,0,-1.0584296358677263,0,0,-0.3652824553077809,-0.8959107063699516,0,0,0,-1.694418402587723,-1.694418402587723,0,0,0,0,-1.5890578869298966,0,-1.9457328308686292,0,0,0,0,-1.3266936224624057,0,0,0,0,-1.9457328308686292,-1.694418402587723,0,0,0,-2.0998835106958875,-2.793030691255833,0,0,0,0,0,0,0,0,0,0.8088373858684741,0,0,1.7141590863720553,0,0,0,-3.198495799363997,0,0,0,0,0,0,0,-1.4067363301359421,-2.2822050674898424,0,0,0,0,0,0,0,0,0,0,0,0.4390903603623886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1190542576841613,0,0,0,0,0,0,0,-2.2822050674898424,-0.02044196901605133,0,0,0,0,0,0,0,0,-1.1835927788217324,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2822050674898424,0,0,0,0,0,0,0,-2.505348618804052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821M02BM,5.401751749315176,7.321285881019586,4.868087565086137,2.996718444849558,1.436695891978808,0,0.589398031591605,2.046073189473295,0,0.05040153085891763,2.9126024117883857,0.3557831804100995,1.3625879198250863,2.791241554784119,0.7071810672479883,2.2827174280064075,3.250531312906063,2.074783295355726,1.3431698339679845,-1.335892830260973,4.365028412114196,2.215365245976916,3.418928130231524,0,3.1858957467880678,0,0,0,0,-1.335892830260973,1.488881645149379,0,0,0,0,0,-1.672365066882186,0.8125415829058142,0.30171595913982374,0,0.3291149333279382,0,0,-0.39143122142012166,0,0,-0.7168536218547494,-0.44858963526007,0,-1.4900435100882312,0,1.035685134220024,0,0,-1.4900435100882312,-0.3373640001498459,0.08549285067018797,-0.06292715444808561,0,0,-1.4900435100882312,1.4186773864761304,0,-1.8955086181963956,-1.335892830260973,-0.44858963526007,-1.4900435100882312,-0.9792178863222403,0,0,0.5023866546019748,0,-1.2023614376364504,-0.6427456497010278,-1.4900435100882312,0,0,-1.2023614376364504,0,-1.4900435100882312,0,0,0,0,0,-1.0845784019800666,0,0,0,0,0.4070764747976501,0,0,-2.1831906906481766,0,0,-1.0845784019800666,-1.672365066882186,-2.5886557987563408,0,0,0,-1.8955086181963956,0,0,-1.2023614376364504,0,-1.672365066882186,0,-1.0845784019800666,0,0,0,-1.8955086181963956,0,0,0,0,0,0,0,-1.4900435100882312,0,0,0,0,0,0,0,0,0,0,0,-1.4900435100882312,0,0,0,0,0,0,0,0,0,0,-1.2023614376364504,0,-0.7968963295282858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4900435100882312,0,0,-0.39143122142012166,0,0,0,0,0,-1.8955086181963956,0,0,-0.5737527782140761,0,0,0,0,0,0,0,0,0,0,0,-0.7168536218547494,0,0,0,0,-2.1831906906481766,0,0,0,0,0,0,-1.4900435100882312,0,0,0,0,-1.8955086181963956,0,0,0,0,0,0,0,-2.1831906906481766,0,0,0,0,-1.672365066882186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39143122142012166,0,0,0,0,0,-2.1831906906481766,0,0,0,0,0,0,0,0,0,0
822M02BM,5.145904384464837,4.849170055153385,6.014491058107756,3.488874151885543,1.2326820984612072,4.556518358965896,0,1.8017766303511737,-0.08907374152111203,1.0260678490982085,3.086894582335812,0.6287660516292051,0,3.347329895875663,1.9056265717036331,0.11386710247557819,1.0260678490982085,0,1.3695412811784045,-1.9861937264069933,0,2.8579933600515983,0.3809298877246232,-1.5807286182988287,0.15387243708927745,-1.2130038381735115,0,0,-2.391658834515158,0,1.7979959075112677,0,0,0,-0.28144563416856805,0,0,0.5395349179012618,0,0,0.4117015463913769,0,0,-0.7334307579116253,0,0,0,0.6287660516292051,0,0.17329052294637926,0,1.4637938194245943,0.4561533089622114,0,-1.832043046579735,-0.14036703590866262,0.2293799895974229,-1.293046545847048,0,0,0,0.15387243708927745,-1.1388958660197899,0,0.4705420464143111,0,-2.168515283200948,0,1.5352527834067389,-0.8875814377388838,0,-1.3800579228366776,0,0,0,0,-2.168515283200948,0,0,0.6763941006184591,0,0.4561533089622114,0,0,0,-0.7822209220810574,0,-0.343965991149902,0,0,0,0,0,0,0,0,0,0,-0.7334307579116253,0,1.4477934780781534,0,-0.04028357735167987,-1.4753681026410024,0,0,0,0,-0.343965991149902,0,-1.9861937264069933,0,0.6763941006184591,-1.0053644733952671,0,0,0,0,0.11386710247557819,0,0,0,0,0.028709294135271346,0,0,0,0,-1.5807286182988287,0,0,-1.832043046579735,0,0,0,0,-0.14036703590866262,0,0,0,-2.391658834515158,-0.5198566576135661,0,0,0,0,-0.2515926710188867,0,0,0,0,0,-0.7334307579116253,0,0,-1.2130038381735115,0,0,-0.6869107422767322,0,0,0,0,0,0,0,0,-1.3800579228366776,-2.391658834515158,0,0,0,0,0,-0.9447398515788321,0,0,0,0,0,0.4847266814062672,0,-1.6985116539552125,0,0.028709294135271346,0,0,-0.5198566576135661,0,0,0,0,0,0,0,0,0,0,-2.6793409069669387,0,-0.8875814377388838,-0.6869107422767322,0,-0.06438112893074033,-0.5998993652871025,0,-1.9861937264069933,-1.4753681026410024,0,-0.9447398515788321,0,0,0,0,0,0,0,0,0,0,0,0,-1.9861937264069933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8875814377388838,0,0,-0.28144563416856805,0,0,0,0,0,0,0,0,0
823M03BM,5.80960823004321,7.021971382933893,0.6628967072432452,5.230644562019435,5.439755193723922,1.4030008708909611,-2.1897347226700727,0.007489854666146822,0,-1.678909098904082,3.276917958697179,1.6020021168835714,0,2.827545114144852,1.7992493238942013,-0.030250473316700166,2.0915503422022774,2.7707761842436143,1.130493596458416,2.077629003683669,0,1.5399667259641192,0,0,0.9457594932590774,0,0,0,0,0.5183154784321373,1.507443534258559,-1.4965875421101273,0,0,0,0,0,0.5828539995697088,1.0554584105155018,0,0.4958426225800787,0,0,1.3366258019460884,1.0683618153514094,0,0.11285037032397316,-0.030250473316700166,2.3211247838467775,1.4907764817733473,-3.2883470113381823,0,0.20816055012829793,-1.678909098904082,-0.7233976538766456,-1.0911224340019627,0,-0.15285279540903263,-1.342436862282869,0,-2.595199830778237,-1.9020526502182917,-1.4965875421101273,0,0,0,-1.678909098904082,0,0,0,0,-0.8904517385398116,0.7189861738942889,-1.4965875421101273,0.007489854666146822,-0.7233976538766456,0,0,0,-0.3979752534420178,0,-0.8904517385398116,0,0.007489854666146822,0,0,0,0,0,-1.9020526502182917,0,0,-1.2089054696583466,-2.1897347226700727,0,-0.11029318099023655,0.20816055012829793,0,-0.19730455797986624,0,0,0,0,0,0,-1.2089054696583466,0,0,-0.8904517385398116,-1.9020526502182917,0,0,0,-1.678909098904082,0.0438574988370215,-0.8904517385398116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0911224340019627,0,-0.803440361550182,0,-0.3979752534420178,0,-0.34390803217174204,0,0,0.40053244277575395,0,0,-1.4965875421101273,0,0,0,0,0,0,0,0,-1.2089054696583466,0,0,0,0,0,0,0.4958426225800787,0,-2.1897347226700727,0,0,0,-1.0911224340019627,0,0,0,-0.803440361550182,0,0,-2.595199830778237,0,0,0,0,-1.4965875421101273,0,0,0,0,0,0,0,0,0,0,0,0,-0.3979752534420178,0,0,0,0,0,0,0,0,0,0,0,-1.4965875421101273,0,0,0,0,0,-1.0911224340019627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2089054696583466,0,0,0,0,0,-1.342436862282869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2089054696583466,0,0,0
825M02BM,5.668531303131029,5.85081801732642,1.1076265334409539,4.363412712329252,3.6405293814972093,-0.45302121482371493,0,7.651207388982792,0,2.3488951225105867,1.4002961474037732,2.30759131636935,0,5.506878948779903,0.5278080381880117,-1.194958559553092,0.1913358015667983,2.6720670799443185,0.08597528590897197,-0.45302121482371493,0,0.5968009096749625,0,0,-0.5531046733806977,0,-1.0996483797487673,-1.8881057401130377,-2.3989313638790284,0,1.1938042296820055,0,0,0,0,0,-0.6643303084909218,0.26365646314642444,0.6768436173484988,0,0.28664598137112307,-1.0126370027591376,0,0.5097895326853332,-0.7249549303073568,0,0,-0.9325942950856012,0,-0.5531046733806977,0,-1.5516335034918247,-0.9325942950856012,0,-1.194958559553092,0,0,-0.5018113789931471,-1.4181021108673022,0,-2.3989313638790284,0,0,0,-0.3194898221991922,0,0,0,0,0,0,0,0,0,-0.3194898221991922,0,0,0,0,0,0,-0.6643303084909218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4181021108673022,0,0,0,-1.8881057401130377,0,-1.5516335034918247,0,0,0,-2.3989313638790284,0,0,0,0,0,0.057804408942275565,0,0,0,0,-1.194958559553092,0,0,0,0,-1.3003190752109184,-0.9325942950856012,0,0,0,0,-2.3989313638790284,0,0,0,0,0,0,0,0,-1.8881057401130377,0,0,0,0,0,0,-1.5516335034918247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0126370027591376,0,0,0,0,0,0,0,0,0,0,-1.3003190752109184,0,0,-0.16533914237193414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8881057401130377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.194958559553092,0,0,0,0,-1.194958559553092,0,0,0,-2.3989313638790284
DB01CPM02BM,7.229589292672765,5.8584350322755405,0.7890707426305839,2.586909257935021,4.5103465511382765,0.18901398513665013,0,2.234553975140805,0,0,3.1157533872036898,1.895780241531313,2.6323267376258133,2.038343306186183,1.1272836237295807,0.12002111364969892,0.6018592005424375,2.257282226218361,1.082831861158747,1.457525310600157,0,1.4943392837228742,0,0,0.33359521394775804,0,0,0,-2.0082105921995694,0,0.9149509885195868,0,0,0,0,0,0,0.3896846805988017,0.37133554193060503,-1.42042392729745,0.6864165885705007,-1.3150634116396236,0,-0.09128798001750793,-1.1327418548456691,0,-0.5731260669102465,-1.2197532318352988,0.4766960575884309,0.23249909707638894,0,0,0,0,-0.2854439944584657,0,-0.8450597823938883,0,1.026742394507703,0,-0.727276746737505,0,0,0,0,-2.231354143513779,-0.6219162310796786,-1.5382069629538337,0,0,0,-0.8450597823938883,0,0,-0.5266060512753534,0,0,0,0,-1.1327418548456691,0,0,0,-0.9095983035314594,-0.6219162310796786,0,0,0,0,0,0,0,-1.42042392729745,0,0,0,-0.6732095254672292,0,-0.9785911750184111,0,0,0,0,0,-1.8258890354056145,0,0,0,0,0,-0.09128798001750793,0,0,0,-1.1327418548456691,0,0,0,-1.5382069629538337,-2.0082105921995694,-2.231354143513779,0,0,0,0,0,-2.51903621596556,0,0,0,0,0,0,-1.2197532318352988,0,-1.6717383555783563,-1.1327418548456691,0,0,0,-2.51903621596556,0,0,0,0,0,0,0,0,-0.8450597823938883,0,0,0,0,0,0,0,0,0,-0.9095983035314594,0,0,-0.8450597823938883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1327418548456691,0,0,0,0,0,0,0,0,0,-0.32181163862934037,0,0,0,0,0,0,0,0,0,0,0,0,-0.35955196661218736,0,0,0,0,0,0,-2.231354143513779,0,0,0,0,0,0
DB01M03BM,6.316017222016464,2.77662748323337,5.894408896767484,1.2690369084396584,4.789658344897708,0.5437030413838118,-0.6027652684619325,0.1475403259379613,-0.7969212829028902,-1.4900684634628356,4.704045339944772,2.0383906978102475,0,3.1243445896064337,2.603084913389112,0.5056031951515418,2.598305931772761,3.374714953620857,1.867326295540927,0.40347370007516226,0,3.768542357648812,0,-0.6027652684619325,3.2592020664990127,0,1.0912300320002304,-2.7428314319582032,-0.6951385885929477,0,3.1550090131171107,0,0,0,-0.9510719627301483,-0.21710278764994806,1.2735515887941853,2.873030161325527,1.5544539742605874,-0.36792567738453164,2.1111500520926754,0.4760443929099978,0,0.4352223983897421,0.8406875064979067,0,0.16133364807029693,-1.5641764356165573,0.31352546341222265,0.5343133010339729,0,0,0.683058562294323,0,1.5127812778600198,-1.2387540351819295,0.7460715301230572,2.0611896127750535,-1.7312305202797234,0,-1.2387540351819295,0.16133364807029693,-0.30048439658899895,0,0,0,0.22758303361149768,-0.034781230855993606,0.1475403259379613,-0.9936315771489443,-1.2387540351819295,-1.8265407000840481,-0.12179260784562285,0.2775934541861593,-0.12179260784562285,-2.5196878806439935,0,0,0,1.1641790316463982,0,-0.8710292550566119,0.0755668263128717,0.5530054340461259,0,0.5152651060632785,0,0.2146796287755901,0,0,-0.034781230855993606,0,-1.1333935195241032,0.370683877252171,0,-1.084603355354671,-1.5641764356165573,-1.084603355354671,-0.15883387952597205,0,0.7150612933804972,0,-1.1846868139116538,-3.4359786125181486,0,-1.8265407000840481,0,0,0,0,0,0,-0.034781230855993606,0,0,1.6820151998986068,0,0,0,-1.5641764356165573,-2.337366323850039,0,-0.7618299630916199,-0.051588349172374315,0,0,-0.15883387952597205,0,0,0,0,-1.5641764356165573,0,-1.8265407000840481,-2.1832156440227806,0,-0.5737777315886805,-0.8332889270737649,-0.21710278764994806,0,-0.9510719627301483,0,-1.7312305202797234,0,-1.421075591975884,0,-0.9510719627301483,-0.6951385885929477,0,0,0,0,0,0,0,-2.1832156440227806,0,-0.8332889270737649,0,0,-2.7428314319582032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4900684634628356,0,0,-0.23730549496746756,-0.9510719627301483,0,0,0,0,0,0,0,0,-1.1846868139116538,1.450604032908128,0,0,0,-1.2959124490218779,-0.6027652684619325,-1.038083339719778,0,0,0.5056031951515418,-0.6633898902783675,0,-0.6326182316116138,0,0,0,0,0,0,0,0,0,0,-2.5196878806439935,0,-0.8710292550566119,0,0,0,0,0,0,0,0,0,0,-0.6326182316116138,0,0,0,0,0,0,-1.4900684634628356,0,0,-1.421075591975884,-0.6027652684619325,-1.9319012157418745,0,0,0,-1.8265407000840481,0,0,-1.084603355354671,0,0
