"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"3028","Amigos","High","Low",0,0.317621387581105,-0.44714939954798,1.08239217471019,0.587,"ns",1,NA,"216.1598","21","Fatty Acids and Conjugates","Wax monoesters","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3028","Amigos","High","Medium",0,0.108849342961067,-0.709178093749877,0.926876779672011,0.946,"ns",1,NA,"216.1598","21","Fatty Acids and Conjugates","Wax monoesters","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3028","Amigos","Low","Medium",0,-0.208772044620038,-0.685161394336642,0.267617305096565,0.553,"ns",1,NA,"216.1598","21","Fatty Acids and Conjugates","Wax monoesters","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30338","Amigos","High","Low",0,0.00459657541450609,-0.994199176555958,1.00339232738497,1,"ns",1,NA,"425.2666",NA,"Glycerophospholipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules",NA,NA,NA
"30338","Amigos","High","Medium",0,0.222743882833188,-0.845605408919075,1.29109317458545,0.874,"ns",1,NA,"425.2666",NA,"Glycerophospholipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules",NA,NA,NA
"30338","Amigos","Low","Medium",0,0.218147307418681,-0.40402036267121,0.840314977508573,0.683,"ns",1,NA,"425.2666",NA,"Glycerophospholipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules",NA,NA,NA
"3034","Amigos","High","Low",0,0.731692336893097,-0.688358314238017,2.15174298802421,0.442,"ns",1,NA,"328.2236",NA,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3034","Amigos","High","Medium",0,0.674085214606664,-0.844854072424993,2.19302450163832,0.545,"ns",1,NA,"328.2236",NA,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3034","Amigos","Low","Medium",0,-0.0576071222864329,-0.942181974833468,0.826967730260602,0.987,"ns",1,NA,"328.2236",NA,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"30380","Amigos","High","Low",0,0.24883194196929,-0.777977552956168,1.27564143689475,0.833,"ns",1,NA,"340.2852",NA,"Fatty amides","N-acyl amines","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30380","Amigos","High","Medium",0,0.119554898532572,-0.978758940411901,1.21786873747704,0.964,"ns",1,NA,"340.2852",NA,"Fatty amides","N-acyl amines","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30380","Amigos","Low","Medium",0,-0.129277043436718,-0.768894973152184,0.510340886278748,0.881,"ns",1,NA,"340.2852",NA,"Fatty amides","N-acyl amines","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3041","Amigos","High","Low",0,0.362319131871419,-0.288826687891731,1.01346495163457,0.386,"ns",1,NA,"276.1809",NA,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3041","Amigos","High","Medium",0,0.230003754885656,-0.466486167101896,0.926493676873209,0.713,"ns",1,NA,"276.1809",NA,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3041","Amigos","Low","Medium",0,-0.132315376985762,-0.537925710000866,0.273294956029342,0.719,"ns",1,NA,"276.1809",NA,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3042","Amigos","High","Low",0,-0.176050153985013,-0.829466919762962,0.477366611792937,0.798,"ns",1,NA,"212.1186","285","Small peptides","Polyamines","Amino acids and Peptides","Organic acids and derivatives","Organic sulfuric acids and derivatives",NA,NA
"3042","Amigos","High","Medium",0,-0.233308705449935,-0.932227716229398,0.465610305329528,0.708,"ns",1,NA,"212.1186","285","Small peptides","Polyamines","Amino acids and Peptides","Organic acids and derivatives","Organic sulfuric acids and derivatives",NA,NA
"3042","Amigos","Low","Medium",0,-0.0572585514649222,-0.464283497215553,0.349766394285709,0.94,"ns",1,NA,"212.1186","285","Small peptides","Polyamines","Amino acids and Peptides","Organic acids and derivatives","Organic sulfuric acids and derivatives",NA,NA
"30485","Amigos","High","Low",0,0.0214621741412386,-0.980186708783289,1.02311105706577,0.999,"ns",1,NA,"371.2915",NA,"Fatty amides","N-acyl amines","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30485","Amigos","High","Medium",0,0.0971288095743757,-0.974272297754833,1.16852991690358,0.975,"ns",1,NA,"371.2915",NA,"Fatty amides","N-acyl amines","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30485","Amigos","Low","Medium",0,0.0756666354331371,-0.548278300764113,0.699611571630387,0.955,"ns",1,NA,"371.2915",NA,"Fatty amides","N-acyl amines","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30532","Amigos","High","Low",0,0.0316894032341121,-1.01712677059622,1.08050557706444,0.997,"ns",1,NA,"321.2429","9","Diterpenoids","Labdane diterpenoids","Terpenoids","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids",NA
"30532","Amigos","High","Medium",0,0.633724549898609,-0.488128455862961,1.75557755566018,0.375,"ns",1,NA,"321.2429","9","Diterpenoids","Labdane diterpenoids","Terpenoids","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids",NA
"30532","Amigos","Low","Medium",0,0.602035146664497,-0.0512911354479927,1.25536142877699,0.0775,"ns",1,NA,"321.2429","9","Diterpenoids","Labdane diterpenoids","Terpenoids","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids",NA
"30550","Amigos","High","Low",0,0.152686145699227,-1.06045256919668,1.36582486059514,0.952,"ns",1,NA,"342.2651","89","Fatty Acids and Conjugates","Nitro fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"30550","Amigos","High","Medium",0,0.536152388303885,-0.761466153124014,1.83377092973179,0.59,"ns",1,NA,"342.2651","89","Fatty Acids and Conjugates","Nitro fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"30550","Amigos","Low","Medium",0,0.383466242604659,-0.372219478178176,1.13915196338749,0.453,"ns",1,NA,"342.2651","89","Fatty Acids and Conjugates","Nitro fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"30589","Amigos","High","Low",0,-0.749743886082198,-1.53412370033726,0.0346359281728617,0.0642,"ns",1,NA,"507.272",NA,NA,NA,NA,NA,NA,NA,NA
"30589","Amigos","High","Medium",0,-1.13085403258929,-1.96985601810128,-0.291852047077293,0.00502,"**",1,NA,"507.272",NA,NA,NA,NA,NA,NA,NA,NA
"30589","Amigos","Low","Medium",0,-0.381110146507089,-0.869714308607133,0.107494015592956,0.157,"ns",1,NA,"507.272",NA,NA,NA,NA,NA,NA,NA,NA
"30613","Amigos","High","Low",0,-0.294924259211751,-1.24162056713352,0.651772048710022,0.74,"ns",1,"Suspect related to Curcumol (predicted molecular formula: C18H30O3) with delta m/z 58.042 (putative explanation: unspecified|PPG repeat unit|Reduced acrolein addition +58; atomic difference: 1C,4H,3N|3C,6H,1O|3C,6H,1O)","277.2166",NA,"Fatty Acids and Conjugates","Unsaturated fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"30613","Amigos","High","Medium",0,-0.521768079272927,-1.53438985712628,0.490853698580427,0.442,"ns",1,"Suspect related to Curcumol (predicted molecular formula: C18H30O3) with delta m/z 58.042 (putative explanation: unspecified|PPG repeat unit|Reduced acrolein addition +58; atomic difference: 1C,4H,3N|3C,6H,1O|3C,6H,1O)","277.2166",NA,"Fatty Acids and Conjugates","Unsaturated fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"30613","Amigos","Low","Medium",0,-0.226843820061176,-0.816557818163772,0.362870178041421,0.633,"ns",1,"Suspect related to Curcumol (predicted molecular formula: C18H30O3) with delta m/z 58.042 (putative explanation: unspecified|PPG repeat unit|Reduced acrolein addition +58; atomic difference: 1C,4H,3N|3C,6H,1O|3C,6H,1O)","277.2166",NA,"Fatty Acids and Conjugates","Unsaturated fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"30633","Amigos","High","Low",0,0.513345523424905,-0.862436563181727,1.88912761003154,0.65,"ns",1,NA,"383.2915",NA,"Small peptides","Open-chain polyketides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30633","Amigos","High","Medium",0,0.63068871540868,-0.840899259341847,2.10227669015921,0.567,"ns",1,NA,"383.2915",NA,"Small peptides","Open-chain polyketides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30633","Amigos","Low","Medium",0,0.117343191983775,-0.739655982959421,0.974342366926972,0.943,"ns",1,NA,"383.2915",NA,"Small peptides","Open-chain polyketides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30676","Amigos","High","Low",0,-0.904840144810274,-2.13743588366292,0.327755594042368,0.194,"ns",1,NA,"530.3478","315","Steroids","Cholane steroids","Terpenoids","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives",NA
"30676","Amigos","High","Medium",0,-1.41645327743727,-2.7348837793914,-0.098022775483132,0.0321,"*",1,NA,"530.3478","315","Steroids","Cholane steroids","Terpenoids","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives",NA
"30676","Amigos","Low","Medium",0,-0.511613132626993,-1.27941898031081,0.256192715056823,0.257,"ns",1,NA,"530.3478","315","Steroids","Cholane steroids","Terpenoids","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives",NA
"30689","Amigos","High","Low",0,0.549323485544097,-0.466586195256309,1.5652331663445,0.407,"ns",1,NA,"295.2272","9","Fatty Acids and Conjugates","Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"30689","Amigos","High","Medium",0,0.426232908190468,-0.660422081907523,1.51288789828846,0.621,"ns",1,NA,"295.2272","9","Fatty Acids and Conjugates","Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"30689","Amigos","Low","Medium",0,-0.123090577353629,-0.755918818641588,0.50973766393433,0.889,"ns",1,NA,"295.2272","9","Fatty Acids and Conjugates","Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"306_i","Amigos","High","Low",0,-1.32697853746851,-3.56905870810741,0.915101633170378,0.341,"ns",1,NA,"686.8834 OR 708.863","61",NA,NA,NA,NA,NA,NA,NA
"306_i","Amigos","High","Medium",0,-1.41739168682121,-3.81560449222037,0.980821118577951,0.342,"ns",1,NA,"686.8834 OR 708.863","61",NA,NA,NA,NA,NA,NA,NA
"306_i","Amigos","Low","Medium",0,-0.0904131493526978,-1.48704483623075,1.30621853752536,0.987,"ns",1,NA,"686.8834 OR 708.863","61",NA,NA,NA,NA,NA,NA,NA
"307","Amigos","High","Low",0,0.318780938226249,-0.449603227335033,1.08716510378753,0.588,"ns",1,NA,"692.2625","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"307","Amigos","High","Medium",0,0.418509102915303,-0.403383338508821,1.24040154433943,0.45,"ns",1,NA,"692.2625","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"307","Amigos","Low","Medium",0,0.099728164689054,-0.378912022834856,0.578368352212964,0.874,"ns",1,NA,"692.2625","1","Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"3070","Amigos","High","Low",0,0.236793222362987,-0.308828346760487,0.782414791486462,0.559,"ns",1,"Suspect related to Massbank:AU252106 4-Hydroxy-1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidine|1-Piperidineethanol, 4-hydroxy-2,2,6,6-tetramethyl-|1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidin-4-ol (predicted molecular formula: C16H29NO5) with delta m/z 114.031 (putative explanation: Glutarylation|Water-quenched monolink of BS2-G crosslinker; atomic difference: 5C,6H,3O|5C,6H,3O)","316.2123","107","Linear polyketides","Pyrrolizidine alkaloids","Alkaloids","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives",NA
"3070","Amigos","High","Medium",0,0.414135733459265,-0.169481503386032,0.997752970304562,0.215,"ns",1,"Suspect related to Massbank:AU252106 4-Hydroxy-1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidine|1-Piperidineethanol, 4-hydroxy-2,2,6,6-tetramethyl-|1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidin-4-ol (predicted molecular formula: C16H29NO5) with delta m/z 114.031 (putative explanation: Glutarylation|Water-quenched monolink of BS2-G crosslinker; atomic difference: 5C,6H,3O|5C,6H,3O)","316.2123","107","Linear polyketides","Pyrrolizidine alkaloids","Alkaloids","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives",NA
"3070","Amigos","Low","Medium",0,0.177342511096278,-0.162534886001805,0.51721990819436,0.433,"ns",1,"Suspect related to Massbank:AU252106 4-Hydroxy-1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidine|1-Piperidineethanol, 4-hydroxy-2,2,6,6-tetramethyl-|1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidin-4-ol (predicted molecular formula: C16H29NO5) with delta m/z 114.031 (putative explanation: Glutarylation|Water-quenched monolink of BS2-G crosslinker; atomic difference: 5C,6H,3O|5C,6H,3O)","316.2123","107","Linear polyketides","Pyrrolizidine alkaloids","Alkaloids","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives",NA
"30707","Amigos","High","Low",0,-0.191942760980822,-0.891954550757834,0.508069028796191,0.792,"ns",1,"Suspect related to Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14 (predicted molecular formula: C20H30O2) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)","303.2324","9","Eicosanoids","Hydroxy-hydroperoxyeicosatrienoic acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids",NA
"30707","Amigos","High","Medium",0,-0.027450418313649,-0.776209209438964,0.721308372811666,0.996,"ns",1,"Suspect related to Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14 (predicted molecular formula: C20H30O2) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)","303.2324","9","Eicosanoids","Hydroxy-hydroperoxyeicosatrienoic acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids",NA
"30707","Amigos","Low","Medium",0,0.164492342667173,-0.271557473746041,0.600542159080386,0.644,"ns",1,"Suspect related to Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14 (predicted molecular formula: C20H30O2) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)","303.2324","9","Eicosanoids","Hydroxy-hydroperoxyeicosatrienoic acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids",NA
"30720","Amigos","High","Low",0,0.416848791011111,-0.380429521293765,1.21412710331599,0.431,"ns",1,NA,"727.5715","32","Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"30720","Amigos","High","Medium",0,0.195351866618436,-0.657446834817713,1.04815056805459,0.85,"ns",1,NA,"727.5715","32","Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"30720","Amigos","Low","Medium",0,-0.221496924392675,-0.7181357907488,0.275141941963451,0.541,"ns",1,NA,"727.5715","32","Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"3073","Amigos","High","Low",0,0.232264425660516,-0.82444723928706,1.28897609060809,0.861,"ns",1,"Suspect related to LAUROYLCARNITINE (predicted molecular formula: C12H23NO4) with delta m/z -98.108 (putative explanation: unspecified; atomic difference: unspecified)","246.1703","7","Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"3073","Amigos","High","Medium",0,0.261791158926447,-0.868507159429318,1.39208947728221,0.847,"ns",1,"Suspect related to LAUROYLCARNITINE (predicted molecular formula: C12H23NO4) with delta m/z -98.108 (putative explanation: unspecified; atomic difference: unspecified)","246.1703","7","Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"3073","Amigos","Low","Medium",0,0.0295267332659306,-0.628717790942544,0.687771257474405,0.994,"ns",1,"Suspect related to LAUROYLCARNITINE (predicted molecular formula: C12H23NO4) with delta m/z -98.108 (putative explanation: unspecified; atomic difference: unspecified)","246.1703","7","Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"30806","Amigos","High","Low",0,-0.0486590737056822,-0.950463495837478,0.853145348426113,0.991,"ns",1,NA,"359.152",NA,"Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"30806","Amigos","High","Medium",0,0.0787820255735974,-0.885821712260535,1.04338576340773,0.979,"ns",1,NA,"359.152",NA,"Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"30806","Amigos","Low","Medium",0,0.12744109927928,-0.434308943297085,0.689191141855644,0.852,"ns",1,NA,"359.152",NA,"Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"3081","Amigos","High","Low",0,-0.747848074009907,-1.83390050146302,0.338204353443202,0.235,"ns",1,NA,"217.1211","21","Anthranilic acid alkaloids","Quinoline alkaloids","Alkaloids","Organoheterocyclic compounds","Azoles","Pyrazoles","Phenylpyrazoles"
"3081","Amigos","High","Medium",0,-0.692808401398576,-1.85449069668898,0.468873893891829,0.336,"ns",1,NA,"217.1211","21","Anthranilic acid alkaloids","Quinoline alkaloids","Alkaloids","Organoheterocyclic compounds","Azoles","Pyrazoles","Phenylpyrazoles"
"3081","Amigos","Low","Medium",0,0.0550396726113314,-0.621481735345111,0.731561080567774,0.98,"ns",1,NA,"217.1211","21","Anthranilic acid alkaloids","Quinoline alkaloids","Alkaloids","Organoheterocyclic compounds","Azoles","Pyrazoles","Phenylpyrazoles"
"30813","Amigos","High","Low",0,-0.005197828223741,-0.988812644749402,0.97841698830192,1,"ns",1,NA,"343.2233","89","Steroids","Catechols with side chains","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols",NA
"30813","Amigos","High","Medium",0,0.172093746688103,-0.880017448738064,1.22420494211427,0.92,"ns",1,NA,"343.2233","89","Steroids","Catechols with side chains","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols",NA
"30813","Amigos","Low","Medium",0,0.177291574911844,-0.435419620000971,0.790002769824658,0.771,"ns",1,NA,"343.2233","89","Steroids","Catechols with side chains","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols",NA
"30838","Amigos","High","Low",0,-0.00803343836811454,-1.27786085203537,1.26179397529914,1,"ns",1,NA,"317.2094",NA,"Octadecanoids","Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"30838","Amigos","High","Medium",0,-0.0695348992570597,-1.42778979307557,1.28871999456145,0.992,"ns",1,NA,"317.2094",NA,"Octadecanoids","Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"30838","Amigos","Low","Medium",0,-0.0615014608889451,-0.852499582195525,0.729496660417635,0.981,"ns",1,NA,"317.2094",NA,"Octadecanoids","Other Octadecanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"30839","Amigos","High","Low",0,-0.486453266516645,-1.45567709847245,0.482770565439162,0.46,"ns",1,NA,"456.4419",NA,"Sphingolipids","N-acyl amines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"30839","Amigos","High","Medium",0,-0.641635098107686,-1.67835315820815,0.395082961992774,0.309,"ns",1,NA,"456.4419",NA,"Sphingolipids","N-acyl amines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"30839","Amigos","Low","Medium",0,-0.155181831591041,-0.758928625801849,0.448564962619766,0.815,"ns",1,NA,"456.4419",NA,"Sphingolipids","N-acyl amines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"30861","Amigos","High","Low",0,0.0115512127047359,-1.37810627459963,1.4012087000091,1,"ns",1,NA,"386.4002",NA,"Sphingolipids","Sphingoid bases","Fatty acids","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines"
"30861","Amigos","High","Medium",0,-0.33050252169529,-1.81693214397881,1.15592710058823,0.858,"ns",1,NA,"386.4002",NA,"Sphingolipids","Sphingoid bases","Fatty acids","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines"
"30861","Amigos","Low","Medium",0,-0.342053734400026,-1.20769614366479,0.523588674864742,0.617,"ns",1,NA,"386.4002",NA,"Sphingolipids","Sphingoid bases","Fatty acids","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines"
"308_i","Amigos","High","Low",0,-0.182162700073479,-1.58101988322493,1.21669448307797,0.949,"ns",1,NA,"708.9064 OR 730.8869",NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleotides","",""
"308_i","Amigos","High","Medium",0,-0.130384038631094,-1.62665399966574,1.36588592240356,0.977,"ns",1,NA,"708.9064 OR 730.8869",NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleotides","",""
"308_i","Amigos","Low","Medium",0,0.051778661442385,-0.819594402282445,0.923151725167214,0.989,"ns",1,NA,"708.9064 OR 730.8869",NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleotides","",""
"30913","Amigos","High","Low",0,0.107908946501057,-1.13211679087513,1.34793468387724,0.977,"ns",1,NA,"524.3714","35","Glycerophospholipids","Glycerophosphocholines","Fatty acids","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Lysophosphatidylcholines"
"30913","Amigos","High","Medium",0,-0.0657580513049832,-1.39213595756544,1.26061985495548,0.992,"ns",1,NA,"524.3714","35","Glycerophospholipids","Glycerophosphocholines","Fatty acids","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Lysophosphatidylcholines"
"30913","Amigos","Low","Medium",0,-0.17366699780604,-0.946101123955243,0.598767128343162,0.855,"ns",1,NA,"524.3714","35","Glycerophospholipids","Glycerophosphocholines","Fatty acids","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Lysophosphatidylcholines"
"30922","Amigos","High","Low",0,-0.208905898262465,-1.31245626802032,0.894644471495385,0.895,"ns",1,NA,"621.3655",NA,"Tryptophan alkaloids","Quinoline alkaloids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30922","Amigos","High","Medium",0,-0.454990974802381,-1.63538972361345,0.725407774008689,0.632,"ns",1,NA,"621.3655",NA,"Tryptophan alkaloids","Quinoline alkaloids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"30922","Amigos","Low","Medium",0,-0.246085076539915,-0.933506264530094,0.441336111450263,0.673,"ns",1,NA,"621.3655",NA,"Tryptophan alkaloids","Quinoline alkaloids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3099","Amigos","High","Low",0,0.38760084821027,-0.57328234408773,1.34848404050827,0.605,"ns",1,NA,"413.142",NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleosides",NA,NA
"3099","Amigos","High","Medium",0,0.300506360989532,-0.727290238988976,1.32830296096804,0.767,"ns",1,NA,"413.142",NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleosides",NA,NA
"3099","Amigos","Low","Medium",0,-0.0870944872207373,-0.685645748378146,0.511456773936671,0.936,"ns",1,NA,"413.142",NA,"Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleosides",NA,NA
"30994","Amigos","High","Low",0,0.114563235362319,-0.239235254654444,0.468361725379083,0.723,"ns",1,NA,"326.3058",NA,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"30994","Amigos","High","Medium",0,0.125999402020089,-0.252436695136647,0.504435499176825,0.709,"ns",1,NA,"326.3058",NA,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"30994","Amigos","Low","Medium",0,0.0114361666577696,-0.20895121662934,0.231823549944879,0.992,"ns",1,NA,"326.3058",NA,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
