row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,039-02.mzML Peak area,020-02.mzML Peak area,037-02.mzML Peak area,453-02.mzML Peak area,514-02.mzML Peak area,16-02.mzML Peak area,104-02.mzML Peak area,444-02.mzML Peak area,033-02.mzML Peak area,401-02.mzML Peak area,055-02.mzML Peak area,442-02.mzML Peak area,004-02.mzML Peak area,105-02.mzML Peak area,432-02.mzML Peak area,431-02.mzML Peak area,102-02.mzML Peak area,07-02.mzML Peak area,22-02.mzML Peak area,02-02.mzML Peak area,019-02.mzML Peak area,476-02.mzML Peak area,518-02.mzML Peak area,454-02.mzML Peak area,523-02.mzML Peak area,522-02.mzML Peak area,508-02.mzML Peak area,553-02.mzML Peak area,516-02.mzML Peak area,814-02.mzML Peak area,492-02.mzML Peak area,509-02.mzML Peak area,813-02.mzML Peak area,521-02.mzML Peak area,013-03.mzML Peak area,531-02.mzML Peak area,515-02.mzML Peak area,818-02.mzML Peak area,817-02.mzML Peak area,01-03.mzML Peak area,DB1CP-02.mzML Peak area,517-02.mzML Peak area,821-02.mzML Peak area,BCN22WM-02.mzML Peak area,475-02.mzML Peak area,023-03.mzML Peak area,825-02.mzML Peak area,DB8-02.mzML Peak area,DBV7-467-02.mzML Peak area,510-02.mzML Peak area,015-03.mzML Peak area,028-03.mzML Peak area,BCN28WM-02.mzML Peak area,003-03.mzML Peak area,021-03.mzML Peak area,046-03.mzML Peak area,DBV3-542-02.mzML Peak area,017-03.mzML Peak area,822-02.mzML Peak area,011-03.mzML Peak area,044-03.mzML Peak area,035-03.mzML Peak area,041-03.mzML Peak area,427-03.mzML Peak area,08-03.mzML Peak area,031-03.mzML Peak area,05-03.mzML Peak area,30-03.mzML Peak area,029-03.mzML Peak area,14-03.mzML Peak area,06-03.mzML Peak area,309-03.mzML Peak area,435-03.mzML Peak area,425-03.mzML Peak area,501-03_20221012120828.mzML Peak area,434-03.mzML Peak area,36-03.mzML Peak area,45-03.mzML Peak area,038-03.mzML Peak area,441-03.mzML Peak area,451-03.mzML Peak area,555-03.mzML Peak area,447-03.mzML Peak area,032-03.mzML Peak area,52-03.mzML Peak area,501-03.mzML Peak area,469-03.mzML Peak area,558-03.mzML Peak area,505-03.mzML Peak area,62-03.mzML Peak area,471-03.mzML Peak area,524-03.mzML Peak area,530-03.mzML Peak area,DB5-03.mzML Peak area,549-03.mzML Peak area,811-03.mzML Peak area,47-03.mzML Peak area,533-03.mzML Peak area,544-03.mzML Peak area,812-03.mzML Peak area,528-03.mzML Peak area,DB1-03.mzML Peak area,DBV4-546-03.mzML Peak area,DBCP3-545-03.mzML Peak area,823-03.mzML Peak area,DB3-03.mzML Peak area,DB7-03.mzML Peak area,DBCP5-559-03.mzML Peak area,DB2CP-03.mzML Peak area,R26.mzML Peak area,DB6-03.mzML Peak area,R2.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R32.mzML Peak area,R28.mzML Peak area,R4.mzML Peak area,R1.mzML Peak area,R6.mzML Peak area,R29.mzML Peak area,525-04.mzML Peak area,R33.mzML Peak area,R10.mzML Peak area,R8.mzML Peak area,R31.mzML Peak area,R7.mzML Peak area,R9.mzML Peak area,R34.mzML Peak area,WM06-02.mzML Peak area,R35.mzML Peak area,WM03-02.mzML Peak area,R5.mzML Peak area,511-03.mzML Peak area,439-04.mzML Peak area,WM02-02.mzML Peak area,WM17-03.mzML Peak area,R30.mzML Peak area,WM20-04.mzML Peak area,557-04.mzML Peak area,WM21-04.mzML Peak area,WM19-03.mzML Peak area,
7538,1033.7449275950894,6.047681,,,,,,,,,,,0,0,5134.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.9897,0,0,0,0,0,0,0,0,0,0,0,0,1067.3271,0,0,0,0,1008.7413,0,0,0,0,0,8322.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.5212,0,0,0,0,0,647.8913,0,0,0,0,0,0,0,0,0,0,0,0,0,434.82367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.11346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.7488,0,0,0,0,0,0,0,0,
5131,1035.263580972089,5.754545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16639.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3295,1041.5585979722828,4.371034,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25121.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5646,1042.601411587293,5.829017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37788.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250.3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14145.835,0,0,0,0,0,0,0,0,
14355,1042.7029757268917,7.660471,,,,,,,,,,,0,0,0,0,1327.2836,1067.3743,0,0,0,0,0,0,0,0,1458.9902,0,0,0,0,874.4749,0,6869.7344,0,0,0,0,0,3741.5388,5523.0317,0,0,0,0,707.07404,0,769.6979,0,0,0,0,0,0,0,0,3016.9463,0,0,0,0,0,0,0,1304.3094,0,0,0,0,0,1021.62524,0,0,0,0,0,207.12335,0,866.32733,0,0,0,0,0,0,1036.257,0,0,0,0,0,0,0,0,0,15257.994,0,0,727.2898,0,2725.7908,0,0,0,0,0,919.7381,0,4716.9487,0,0,0,0,0,0,0,0,0,825.54236,482.93683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.04666,0,316.92856,0,0,0,0,0,0,0,0,0,0,
5662,1043.593713410834,5.8347754,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9024.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13384.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40811.285,0,0,0,0,0,0,0,0,
5663,1043.7940260958421,5.8407645,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10748.676,0,0,0,0,0,0,0,0,0,1883.6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14213.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27128.352,0,0,0,0,0,0,0,0,
7092,1044.7398729858305,6.0236654,,,,1,,,,,,,0,0,0,0,0,491.6219,0,1001.7096,1904.582,650.47595,1954.9957,1920.9998,0,0,0,0,0,0,1571.7756,0,22279.947,0,0,952.1787,1478.3745,2209.0457,5361.382,0,3457.9082,0,2556.8296,870.43555,741.7269,3956.1743,0,3110.9912,1475.49,3427.401,599.4877,0,0,675.322,831.681,0,13899.391,0,0,0,613.9723,0,0,0,38503.29,0,10293.301,0,10257.766,0,25844.268,0,0,0,0,0,0,1689.0605,651.7092,0,0,0,0,1757.8605,0,1293.3469,688.52954,0,0,0,0,951.73,3412.0981,682.8576,12089.115,0,0,1850.5012,2763.6833,0,0,0,2105.6306,6335.367,798.49426,0,0,597.59717,0,0,0,1631.9364,0,0,714.3157,0,0,0,965.62384,0,0,19863.62,2177.9182,23294.484,23646.344,24520.6,906.18994,6112.8716,13153.744,14396.753,665.175,12226.25,0,47892.25,45857.125,5281.019,3550.4944,0,0,2354.2087,0,53857.77,0,0,5940.0264,0,2401.0396,0,0,12099.104,0,0,0,
7044,1044.8825617417747,6.0197268,,,,1,,,,,,,0,0,962.20557,0,0,2041.6075,0,2325.8286,3315.6355,0,1705.0134,5827.422,0,0,914.49866,699.15686,0,0,1217.1753,592.0837,19210.059,0,1024.1824,0,1845.4062,3923.7107,23067.148,0,7466.8394,925.9758,2551.2715,902.83215,788.1355,11854.41,0,1598.041,1974.817,1419.8916,0,0,0,0,996.60114,0,10457.499,0,0,0,1173.7693,0,0,0,36078.39,0,17211.238,0,13931.525,0,70400.74,0,0,0,0,0,0,961.86536,860.8158,0,0,0,0,1518.0118,0,0,3065.303,0,0,0,0,1508.4531,4428.429,0,20764.04,0,0,28016.25,930.69104,0,0,0,0,18423.418,0,0,0,1690.7053,0,0,0,1532.811,0,0,0,688.3884,0,0,2232.9424,0,0,21232.076,982.41486,30600.633,30221.943,25617.582,771.2036,17271.754,12513.651,19472.984,0,14800.0625,0,45477.8,44088.117,5329.7256,1435.1848,0,576.3396,6231.8643,0,60109.875,0,996.3822,5826.0566,0,3535.8071,0,0,6213.6484,0,0,0,
6970,1045.0254365187118,6.015769,,,,1,,,,,,,0,0,0,0,0,841.93134,0,1105.9794,4046.097,893.0737,1256.1099,4552.776,0,0,0,0,0,0,1047.5386,512.7738,12779.066,0,0,0,988.3672,0,20442.645,0,4407.876,0,2764.5676,847.517,1165.4666,1840.9578,0,2539.2998,1327.4755,515.08984,1699.0604,0,0,1036.6421,0,0,11734.269,0,829.3678,0,0,0,0,0,33085.176,0,12954.842,0,5649.2744,0,50549.31,0,0,0,0,0,0,0,1139.285,0,0,0,0,2450.6377,0,935.66986,906.06195,0,0,0,0,1014.9912,4612.289,0,16976.283,0,0,12396.059,1195.9064,917.9343,0,0,1182.0294,6058.7285,1091.1802,0,0,1155.0891,0,0,0,1650.6252,0,0,989.8086,691.16907,0,0,0,0,0,17991.63,0,31614.482,19134.092,22303.309,0,13126.78,13609.111,19599.467,0,8944.213,0,46919.312,11494.124,8701.089,4703.5464,0,0,1433.977,0,47528.492,0,0,1452.0005,0,2913.1143,0,0,6518.493,0,0,0,
4657,1045.2355966176706,5.6447372,,,,40,,,,,,,0,0,2985.548,0,2257.0435,1902.4612,0,1453.2676,0,0,71915.516,3237.0977,477.4079,0,0,0,0,0,3379.807,895.0474,212662.16,0,283.4778,1174.6324,2392.2837,2597.521,8159.665,16960.945,2216.9436,1106.0667,6130.5938,2595.7231,0,4809.1914,0,3598.478,0,0,3752.3135,0,921.37866,1737.3792,158936.25,0,7431.659,0,0,0,672.3977,0,0,0,68972.47,0,44053.496,0,5472.193,0,47294.934,5941.5957,0,0,3897.2065,0,0,0,7420.756,0,21835.6,0,0,0,0,0,1931.6482,0,0,446.62674,3654.2769,1638.4658,3899.9443,512.41534,3578.0151,0,0,8515.316,424.9311,440.61963,370.74176,0,3092.0012,2884.8428,3905.6045,0,2776.051,798.84125,0,0,63983.78,1223.3643,0,0,594.4062,0,402.64597,0,453.8697,219.06467,0,13126.026,657.07117,2258.2346,11469.981,4923.138,6956.782,9160.466,2378.056,6359.5947,0,8940.074,0,15867.225,5407.02,1921.5455,4984.731,0,0,22138.824,0,23904.148,0,0,58296.21,0,5323.9014,0,5673.865,729.489,0,0,0,
4667,1045.5692896366,5.645481,,,,40,,,,,,,0,0,2828.7288,0,2555.3604,503.05792,0,1023.4438,0,0,58358.97,3276.1113,0,0,0,0,0,0,2267.9048,0,150398.45,0,1153.0117,0,1971.3499,3175.1282,6187.8784,15548.97,2253.4482,764.2025,4446.32,3446.317,0,4927.072,0,2696.6255,0,0,1735.0072,0,965.9486,2099.404,149320.05,0,6146.5615,0,0,0,466.54788,0,0,0,62719.594,0,46264.56,0,5502.323,0,43023.047,4967.873,0,0,2508.8694,0,0,0,5958.683,0,19747.53,0,0,0,0,0,2156.4402,0,0,245.36072,2392.425,2725.721,3206.239,698.33496,3133.2732,0,0,5598.282,323.32306,0,0,0,1920.0717,3013.7485,3843.561,0,2807.2864,685.6746,0,0,55581.26,0,0,0,352.58017,0,0,0,0,0,0,13729.821,809.6443,393.7645,10506.1455,3421.877,6402.3765,8602.575,2230.9019,6257.0303,0,7222.634,0,14460.448,3713.9448,539.0734,5037.023,0,0,20587.514,0,19471.486,0,0,44024.934,0,2273.9167,0,4860.418,221.15013,0,0,0,
4866,1045.9360602553131,5.701896,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4330.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.41885,0,0,0,0,0,0,2829.6172,0,0,2490.7534,0,0,0,0,0,0,0,0,0,0,0,0,230806.4,0,0,4042.805,0,0,0,0,0,18308.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780.888,0,0,0,0,55552.465,0,475.76285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.29977,0,0,0,677.9008,0,0,0,0,0,0,0,924.6255,0,0,139378.25,0,0,0,0,828.2855,0,0,0,
6993,1047.1721513593377,6.0115657,,,,1,,,,,,,0,0,0,0,0,720.4157,0,0,3077.783,0,2119.3062,811.4044,0,0,0,0,0,0,818.6046,0,8873.529,0,0,0,958.867,873.81476,3336.37,0,2123.106,0,1161.9019,0,829.11426,3872.6345,0,859.5773,0,1218.5927,0,0,0,0,870.26184,0,2701.8794,0,0,0,455.33148,0,0,0,15389.418,0,4300.2207,0,6783.265,0,35482.164,0,0,0,723.8932,0,0,0,0,0,0,0,0,0,0,0,580.0083,0,0,0,0,0,2738.085,0,6866.337,0,0,5268.1636,911.6692,0,0,0,0,2507.852,0,0,0,0,0,0,0,3090.8987,0,0,0,0,0,0,0,0,0,7954.5654,0,15074.613,7973.137,4840.0273,0,6141.293,1708.6853,10754.124,0,5906.9014,0,13622.867,24252.828,2396.4146,0,0,0,991.1899,0,24246.36,0,0,1249.2388,0,1218.4606,0,0,2978.0986,0,0,0,
7037,1047.314953454408,6.0124817,,,,1,,,,,,,0,0,0,0,0,2423.458,0,0,1088.456,0,2095.643,750.2597,0,0,0,0,0,0,0,0,9996.854,0,0,0,599.0563,929.2674,18669.354,0,1956.6863,1040.0243,1031.3494,0,0,6901.0874,0,1247.719,824.4883,0,786.0069,0,0,0,1055.5376,0,12425.887,0,817.9939,0,0,0,0,0,23114.318,0,2857.8955,0,5409.387,0,8058.8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.2039,0,0,0,0,0,0,0,11094.594,0,0,5711.9443,0,0,0,0,0,8623.543,0,0,0,0,0,0,0,1255.1648,0,0,947.183,738.34814,0,0,0,0,0,3320.8162,968.8152,19638.254,14606.132,13786.465,0,4310.494,1018.25366,4392.887,0,7283.768,0,17754.95,26538.84,2477.2598,2463.0244,0,0,0,0,25063.812,0,0,8312.754,0,1173.6536,0,0,2780.5195,0,0,0,
6954,1047.457035170822,6.0120544,,,,1,,,,,,,0,0,0,0,0,771.3145,0,890.24304,2170.0125,0,1707.4971,1528.2869,0,0,0,0,0,0,2239.0479,0,5776.361,0,0,0,657.91833,1216.6942,11094.493,0,1180.629,809.4497,2347.0186,0,814.9319,8196.251,0,653.65234,907.88806,682.8678,0,0,0,0,0,0,6984.507,0,811.5056,0,1987.4506,0,0,0,23235.59,0,2706.0347,0,6609.6436,0,20672.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.8978,0,0,0,0,0,1090.0907,0,8561.929,0,0,16815.414,0,0,0,0,0,1973.8943,0,0,0,0,0,0,0,915.3448,0,0,0,0,0,0,0,0,0,11700.636,612.1991,15662.064,10735.443,3415.9485,0,3127.7144,2459.6638,6115.1816,0,2803.333,0,25815.383,27214.176,3578.291,607.0879,0,0,1989.75,0,29013.232,0,0,7355.9053,0,1814.4456,0,0,1993.5298,0,0,0,
6904,1047.600248532854,6.0143414,,,,1,,,,,,,0,0,0,0,0,811.7531,0,0,1233.4542,887.827,2061.8418,687.96893,0,0,0,0,0,0,1001.3942,0,11548.91,0,0,0,766.1772,0,7635.2124,0,1836.6833,0,1846.0869,846.3949,0,2368.3835,0,635.90173,0,0,0,0,0,0,0,0,1574.3701,0,0,0,0,4390.9062,0,0,19481.977,0,7943.8296,0,5334.87,0,30511.068,0,0,0,0,0,0,0,0,0,0,0,0,483.31204,0,0,565.58105,0,0,0,0,387.7459,1275.465,823.3197,4338.7383,0,0,5248.048,0,0,0,0,0,3419.3125,0,0,0,0,0,0,0,1186.0981,0,0,1242.1199,0,0,0,0,0,0,4728.9824,0,13566.917,9983.159,10738.18,0,2345.6328,2996.7698,3727.5293,0,781.17255,0,25021.01,13468.264,1908.4866,863.7411,0,0,0,0,31810.158,0,0,9174.295,0,883.8779,0,0,2605.109,0,0,0,
4273,1048.5839587914372,5.389335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39087.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121893.89,0,0,0,0,0,0,0,0,
4274,1049.0847963951787,5.389335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44391.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127859.01,0,0,0,0,0,0,0,0,
4503,1049.9070500393843,5.5712967,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498.8263,4409.708,0,0,0,0,0,2428.2192,10731.673,3009.216,0,0,0,0,1492.824,0,0,0,0,0,0,0,0,2766.5828,0,1292.6617,0,0,0,0,0,0,0,4060.3022,0,0,0,573.06335,0,6950.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755.2596,0,0,0,0,0,0,0,0,608.9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4505,1050.2416895181739,5.57374,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.712,4093.5654,0,0,0,0,0,2636.2874,10422.501,1125.3107,0,0,0,0,1343.843,0,0,0,0,0,0,0,0,480.57147,0,2110.9973,0,0,0,0,0,0,0,2871.9524,0,0,0,0,0,6457.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.97595,0,0,0,0,0,0,0,0,710.07544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6384,1050.935884020914,5.903605,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314.0596,0,0,0,0,0,47981.094,0,0,5552.453,0,0,0,0,0,0,0,0,0,0,0,0,15028.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3521.1748,0,0,0,0,6003.782,0,0,0,
6183,1051.1026898854102,5.899647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11691.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950.3699,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.9751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.0859,0,0,10440.9,0,0,0,0,0,0,0,0,
3801,1051.105170917105,5.001351,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10672.849,0,0,0,0,0,654.04297,0,0,0,0,0,0,388.28467,0,0,0,0,0,0,0,0,14649.918,0,0,0,0,0,0,0,0,0,13670.961,0,7824.1133,0,0,0,8959.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7316,1052.4238215432576,6.1917677,,,,,,,,,,,0,0,0,0,0,642.8512,0,0,0,0,0,0,0,0,0,0,0,817.9696,0,0,1681.8832,472.77045,0,0,0,0,1436.6533,0,0,0,0,0,1127.535,30934.85,0,877.1262,0,0,502.2439,0,0,0,0,0,3896.594,0,871.64465,1162.9493,0,0,0,0,0,0,0,0,0,0,878.82117,604.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441.8672,0,0,0,0,0,0,959.1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.9619,0,0,0,973.87225,0,0,0,0,0,0,0,0,0,924.59607,0,0,0,0,0,0,0,0,0,0,0,
4669,1052.5627816129634,5.6469607,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5348.963,0,0,0,0,0,0,0,0,0,16557.023,0,0,0,0,0,0,802.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11173.963,0,0,0,0,0,0,0,0,0,6208.065,0,2464.1826,0,0,0,3516.4478,0,0,0,0,0,0,0,0,0,1378.2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512.4504,0,0,0,0,0,0,0,0,0,0,339.4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.91254,0,630.2621,0,0,5393.2295,0,0,0,0,0,0,0,0,
4677,1052.8962384782737,5.642936,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4314.535,0,0,0,0,0,0,0,0,0,12615.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11217.51,0,0,0,0,0,0,0,0,0,5318.9253,0,2043.9027,0,0,0,2792.242,0,0,0,0,0,0,0,0,0,1092.9142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.48724,0,0,0,0,0,0,0,0,0,0,358.71918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.4699,0,0,0,0,3704.2803,0,0,0,0,0,0,0,0,
4811,1053.2639913837234,5.712076,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.13025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21133.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4641.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16586.8,0,0,0,0,0,0,0,0,
7318,1055.2594110542168,6.15865,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.2633,0,0,0,0,0,0,44474.344,0,586.52985,0,0,0,0,0,0,0,0,8636.533,0,0,0,0,0,0,0,0,0,897.37823,0,0,0,827.17126,0,0,0,0,0,0,704.7423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.5073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.7793,0,0,0,0,0,0,0,0,0,0,0,719.27606,0,0,1243.7075,0,0,0,0,0,0,0,0,
3637,1056.0784129073165,4.8216653,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106013.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6385,1056.2772058163052,5.904185,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25161.758,0,0,1755.9866,0,0,0,0,0,0,0,0,0,0,0,0,6032.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649.8325,0,0,0,
