"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"301","Amigos","High","Medium",0,-0.0568244074009127,-0.317338029318526,0.203689214516701,0.865,"ns",1,NA,271.0811,439,"Saccharides","Disaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"301","Amigos","Low","Medium",0,0.14439567133355,-0.102971631927604,0.391762974594704,0.356,"ns",0.76812789415656,NA,271.0811,439,"Saccharides","Disaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"3019","Amigos","High","Low",0,-0.806929029208601,-1.53391730501459,-0.0799407534026143,0.0253,"*",0.155698427672956,NA,183.0781,186,"Fatty esters","Wax monoesters","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"3019","Amigos","High","Medium",0,-0.703360833098625,-1.35338399529795,-0.0533376708992966,0.0303,"*",0.174745874263261,NA,183.0781,186,"Fatty esters","Wax monoesters","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"3019","Amigos","Low","Medium",0,0.103568196109977,-0.513652797966818,0.720789190186772,0.918,"ns",1,NA,183.0781,186,"Fatty esters","Wax monoesters","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"3054","Amigos","High","Low",0,0.398717746589347,-0.0516403724388118,0.849075865617506,0.0946,"ns",0.364433464566929,NA,281.1048,642,"Small peptides","Aminoacids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3054","Amigos","High","Medium",0,0.0821793107307398,-0.320500097445783,0.484858718907262,0.881,"ns",1,NA,281.1048,642,"Small peptides","Aminoacids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3054","Amigos","Low","Medium",0,-0.316538435858607,-0.698897402526866,0.0658205308096509,0.127,"ns",0.430992485549133,NA,281.1048,642,"Small peptides","Aminoacids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3059","Amigos","High","Low",0,-0.254984168621873,-0.622987751330145,0.113019414086399,0.234,"ns",0.616060089686099,NA,622.3646,127,"Fatty amides","Cyclic peptides","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA
"3059","Amigos","High","Medium",0,-0.0767010407241084,-0.405744658748771,0.252342577300554,0.847,"ns",1,NA,622.3646,127,"Fatty amides","Cyclic peptides","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA
"3059","Amigos","Low","Medium",0,0.178283127897765,-0.134155937080553,0.490722192876082,0.372,"ns",0.786464530068419,NA,622.3646,127,"Fatty amides","Cyclic peptides","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA
"305_i","Amigos","High","Low",0,-0.294119968798341,-0.712314203885495,0.124074266288813,0.224,"ns",0.599409298085688,"Suspect related to Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C40H77N7O8) with delta m/z -4.024 (putative explanation: SILAC (reverse)|4,4,5,5-D4 Lysine (reverse); atomic difference: 1C,3H,-1C[13],-3H[2]|4H,-4H[2])",806.5671,184,"Glycerophospholipids","Glycerophosphocholines","Fatty acids","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines"
"305_i","Amigos","High","Medium",0,-0.0838571878574998,-0.457777852263684,0.290063476548685,0.858,"ns",1,"Suspect related to Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C40H77N7O8) with delta m/z -4.024 (putative explanation: SILAC (reverse)|4,4,5,5-D4 Lysine (reverse); atomic difference: 1C,3H,-1C[13],-3H[2]|4H,-4H[2])",806.5671,184,"Glycerophospholipids","Glycerophosphocholines","Fatty acids","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines"
"305_i","Amigos","Low","Medium",0,0.210262780940841,-0.144788696624614,0.565314258506296,0.345,"ns",0.754936638091688,"Suspect related to Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C40H77N7O8) with delta m/z -4.024 (putative explanation: SILAC (reverse)|4,4,5,5-D4 Lysine (reverse); atomic difference: 1C,3H,-1C[13],-3H[2]|4H,-4H[2])",806.5671,184,"Glycerophospholipids","Glycerophosphocholines","Fatty acids","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines"
"306","Amigos","High","Low",0,-0.0661803319955827,-0.418695211674683,0.286334547683518,0.898,"ns",1,NA,204.0867,154,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"306","Amigos","High","Medium",0,0.0744367612290059,-0.24075791857141,0.389631441029422,0.844,"ns",1,NA,204.0867,154,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"306","Amigos","Low","Medium",0,0.140617093224589,-0.158671893549198,0.439906079998375,0.511,"ns",0.921683870967742,NA,204.0867,154,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Aminosaccharides"
"3060","Amigos","High","Low",0,-0.0525777882424494,-0.482665683207284,0.377510106722385,0.955,"ns",1,NA,902.1587,NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3060","Amigos","High","Medium",0,0.31010280711113,-0.0744523539727928,0.694657968195052,0.141,"ns",0.455843061674009,NA,902.1587,NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3060","Amigos","Low","Medium",0,0.362680595353579,-0.00246872947739712,0.727829920184555,0.052,"ns",0.252099091659785,NA,902.1587,NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"306_i","Amigos","High","Low",0,-0.55849975342175,-0.907356103074947,-0.209643403768553,0.000565,"***",0.00721111956521739,"Spectral Match to N-Lauroyl-D-erythro-sphingosylphosphorylcholine from NIST14",647.5125,61,"Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"306_i","Amigos","High","Medium",0,-0.0513770343763185,-0.363300507012076,0.260546438259439,0.921,"ns",1,"Spectral Match to N-Lauroyl-D-erythro-sphingosylphosphorylcholine from NIST14",647.5125,61,"Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"306_i","Amigos","Low","Medium",0,0.507122719045431,0.210939864261111,0.803305573829752,0.000202,"***",0.00283718181818182,"Spectral Match to N-Lauroyl-D-erythro-sphingosylphosphorylcholine from NIST14",647.5125,61,"Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"3079","Amigos","High","Low",0,-0.207242193601036,-0.446973226480897,0.0324888392788251,0.105,"ns",0.384084112149533,NA,365.1058,NA,NA,NA,NA,NA,NA,NA,NA
"3079","Amigos","High","Medium",0,-0.128723709619509,-0.343074792375437,0.0856273731364185,0.335,"ns",0.741343761779118,NA,365.1058,NA,NA,NA,NA,NA,NA,NA,NA
"3079","Amigos","Low","Medium",0,0.0785184839815266,-0.125015783831965,0.282052751795019,0.636,"ns",1,NA,365.1058,NA,NA,NA,NA,NA,NA,NA,NA
"308","Amigos","High","Low",0,0.0952179481754605,-0.20361439281047,0.394050289161391,0.734,"ns",1,NA,533.1547,NA,"Tryptophan alkaloids","Simple phenolic acids","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Disaccharides"
"308","Amigos","High","Medium",0,0.151278970347892,-0.115916457308416,0.4184743980042,0.378,"ns",0.791172192513369,NA,533.1547,NA,"Tryptophan alkaloids","Simple phenolic acids","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Disaccharides"
"308","Amigos","Low","Medium",0,0.0560610221724313,-0.197650902357773,0.309772946702636,0.862,"ns",1,NA,533.1547,NA,"Tryptophan alkaloids","Simple phenolic acids","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Disaccharides"
"309_i","Amigos","High","Low",0,0.683028068718812,-0.186067068268889,1.55212320570651,0.155,"ns",0.48224960254372,"Suspect related to .delta.-Dodecalactone (predicted molecular formula: C13H24O4) with delta m/z 46.005 (putative explanation: formic acid adduct; atomic difference: 1C,2H,2O)",173.1327,687,"Sesquiterpenoids","Unsaturated fatty acids","Fatty acids","Organoheterocyclic compounds","Lactones","Carboxylic acid derivatives","Carboxylic acid esters"
"309_i","Amigos","High","Medium",0,0.534650337260481,-0.242435054619441,1.3117357291404,0.239,"ns",0.621972074468085,"Suspect related to .delta.-Dodecalactone (predicted molecular formula: C13H24O4) with delta m/z 46.005 (putative explanation: formic acid adduct; atomic difference: 1C,2H,2O)",173.1327,687,"Sesquiterpenoids","Unsaturated fatty acids","Fatty acids","Organoheterocyclic compounds","Lactones","Carboxylic acid derivatives","Carboxylic acid esters"
"309_i","Amigos","Low","Medium",0,-0.148377731458332,-0.886249004284765,0.589493541368102,0.884,"ns",1,"Suspect related to .delta.-Dodecalactone (predicted molecular formula: C13H24O4) with delta m/z 46.005 (putative explanation: formic acid adduct; atomic difference: 1C,2H,2O)",173.1327,687,"Sesquiterpenoids","Unsaturated fatty acids","Fatty acids","Organoheterocyclic compounds","Lactones","Carboxylic acid derivatives","Carboxylic acid esters"
"31","Amigos","High","Low",0,-0.233072318044955,-0.970354260005307,0.504209623915398,0.737,"ns",1,NA,460.2024,124,"Small peptides","Disaccharides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31","Amigos","High","Medium",0,-0.0880358545716562,-0.747262908562591,0.571191199419279,0.947,"ns",1,NA,460.2024,124,"Small peptides","Disaccharides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31","Amigos","Low","Medium",0,0.145036463473298,-0.480923965705732,0.770996892652329,0.849,"ns",1,NA,460.2024,124,"Small peptides","Disaccharides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3108","Amigos","High","Low",0,0.362268794841055,-0.113526990408587,0.838064580090698,0.174,"ns",0.51776685250887,NA,523.8035,487,"Tyrosine alkaloids","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds",NA,NA,NA
"3108","Amigos","High","Medium",0,-0.057993625828149,-0.483417654222828,0.36743040256653,0.945,"ns",1,NA,523.8035,487,"Tyrosine alkaloids","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds",NA,NA,NA
"3108","Amigos","Low","Medium",0,-0.420262420669204,-0.824218244060924,-0.0163065972774852,0.0393,"*",0.208616907775769,NA,523.8035,487,"Tyrosine alkaloids","Marine-bacterial DPEs","Alkaloids","Organoheterocyclic compounds",NA,NA,NA
"3109","Amigos","High","Low",0,-0.0187303216577432,-0.739749933154579,0.702289289839092,0.998,"ns",1,"Suspect related to Spectral Match to Ile-Pro-Ile from NIST14 (predicted molecular formula: unknown) with delta m/z 97.053 (putative explanation: unspecified; atomic difference: unspecified)",439.2919,182,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3109","Amigos","High","Medium",0,-0.323005301304724,-0.967691692365564,0.321681089756115,0.466,"ns",0.885113555483662,"Suspect related to Spectral Match to Ile-Pro-Ile from NIST14 (predicted molecular formula: unknown) with delta m/z 97.053 (putative explanation: unspecified; atomic difference: unspecified)",439.2919,182,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3109","Amigos","Low","Medium",0,-0.304274979646981,-0.916428512471914,0.307878553177952,0.472,"ns",0.889602568218299,"Suspect related to Spectral Match to Ile-Pro-Ile from NIST14 (predicted molecular formula: unknown) with delta m/z 97.053 (putative explanation: unspecified; atomic difference: unspecified)",439.2919,182,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3111","Amigos","High","Low",0,0.136553076870145,-0.334257620824287,0.607363774564576,0.774,"ns",1,NA,326.7097,147,NA,NA,NA,NA,NA,NA,NA
"3111","Amigos","High","Medium",0,0.279762931710956,-0.141203772564037,0.700729635985949,0.263,"ns",0.655100975816716,NA,326.7097,147,NA,NA,NA,NA,NA,NA,NA
"3111","Amigos","Low","Medium",0,0.143209854840812,-0.256513574716253,0.542933284397876,0.676,"ns",1,NA,326.7097,147,NA,NA,NA,NA,NA,NA,NA
"3117","Amigos","High","Low",0,0.0561007295055931,-0.327651788417642,0.439853247428829,0.937,"ns",1,"Suspect related to Spectral Match to Undecaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)",652.4118,2,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3117","Amigos","High","Medium",0,0.202876405840257,-0.140248832219272,0.546001643899786,0.346,"ns",0.755435477872815,"Suspect related to Spectral Match to Undecaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)",652.4118,2,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3117","Amigos","Low","Medium",0,0.146775676334664,-0.179034406818952,0.47258575948828,0.539,"ns",0.936787744227353,"Suspect related to Spectral Match to Undecaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)",652.4118,2,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"312","Amigos","High","Low",0,0.336537785746585,-0.336728598919816,1.00980417041299,0.468,"ns",0.886331612903226,NA,489.1847,306,"Small peptides","Dipeptides","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"312","Amigos","High","Medium",0,-0.292518803452426,-0.894507527243285,0.309469920338433,0.488,"ns",0.903941750629723,NA,489.1847,306,"Small peptides","Dipeptides","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"312","Amigos","Low","Medium",0,-0.629056589199011,-1.20066711037499,-0.057446068023033,0.0269,"*",0.161482515337423,NA,489.1847,306,"Small peptides","Dipeptides","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3137","Amigos","High","Low",0,0.00410374247296708,-0.321897717120675,0.33010520206661,1,"ns",1,NA,335.223,424,"Fatty esters","Fatty alcohols","Fatty acids","Organic oxygen compounds","Organooxygen compounds",NA,NA
"3137","Amigos","High","Medium",0,0.13520048631989,-0.156287707780242,0.426688680420022,0.52,"ns",0.928594717668488,NA,335.223,424,"Fatty esters","Fatty alcohols","Fatty acids","Organic oxygen compounds","Organooxygen compounds",NA,NA
"3137","Amigos","Low","Medium",0,0.131096743846923,-0.145682059412035,0.407875547105881,0.506,"ns",0.917004621072089,NA,335.223,424,"Fatty esters","Fatty alcohols","Fatty acids","Organic oxygen compounds","Organooxygen compounds",NA,NA
"315","Amigos","High","Low",0,0.00572306183589344,-0.525696277103355,0.537142400775142,1,"ns",1,NA,1017.3968,65,NA,NA,NA,NA,NA,NA,NA
"315","Amigos","High","Medium",0,-0.347814893053901,-0.822973696362241,0.12734391025444,0.198,"ns",0.560761215629523,NA,1017.3968,65,NA,NA,NA,NA,NA,NA,NA
"315","Amigos","Low","Medium",0,-0.353537954889794,-0.804718783477532,0.0976428736979435,0.157,"ns",0.486923930269414,NA,1017.3968,65,NA,NA,NA,NA,NA,NA,NA
"3159","Amigos","High","Low",0,-0.244572247466725,-0.622575297211191,0.133430802277741,0.281,"ns",0.677700368399509,NA,690.3713,45,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3159","Amigos","High","Medium",0,-0.161013893364196,-0.498998350463558,0.176970563735167,0.502,"ns",0.916094117647059,NA,690.3713,45,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3159","Amigos","Low","Medium",0,0.0835583541025295,-0.237370367710316,0.404487075915375,0.813,"ns",1,NA,690.3713,45,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3161","Amigos","High","Low",0,-0.389172936487094,-0.794761323059899,0.0164154500857117,0.0632,"ns",0.28324213740458,NA,768.1061,NA,"Small peptides","Gallotannins","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3161","Amigos","High","Medium",0,-0.192499664062298,-0.555149041452996,0.1701497133284,0.425,"ns",0.847833843017329,NA,768.1061,NA,"Small peptides","Gallotannins","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3161","Amigos","Low","Medium",0,0.196673272424795,-0.147675701936489,0.54102224678608,0.372,"ns",0.786464530068419,NA,768.1061,NA,"Small peptides","Gallotannins","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3162","Amigos","High","Low",0,0.373213320819985,-0.0586450939147802,0.805071735554751,0.106,"ns",0.386058312655087,NA,357.2149,740,"Small peptides","Tripeptides","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3162","Amigos","High","Medium",0,0.295359075810553,-0.0907791628798285,0.681497314500935,0.171,"ns",0.512214795918367,NA,357.2149,740,"Small peptides","Tripeptides","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3162","Amigos","Low","Medium",0,-0.0778542450094322,-0.444506760481575,0.288798270462711,0.871,"ns",1,NA,357.2149,740,"Small peptides","Tripeptides","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3166","Amigos","High","Low",0,-0.0645850720625503,-0.796222821559794,0.667052677434693,0.976,"ns",1,NA,155.0469,186,"Fatty Acids and Conjugates","Branched fatty acids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acids",NA
"3166","Amigos","High","Medium",0,-0.267875834107748,-0.922056237478541,0.386304569263045,0.6,"ns",0.987275784753363,NA,155.0469,186,"Fatty Acids and Conjugates","Branched fatty acids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acids",NA
"3166","Amigos","Low","Medium",0,-0.203290762045198,-0.824459210116997,0.417877686026601,0.721,"ns",1,NA,155.0469,186,"Fatty Acids and Conjugates","Branched fatty acids","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acids",NA
"3178","Amigos","High","Low",0,0.102123257343576,-0.199403266425698,0.403649781112849,0.705,"ns",1,NA,377.2338,91,"Diterpenoids","Pregnane steroids","Terpenoids","Organic oxygen compounds","Organooxygen compounds","Ethers","Alkyl aryl ethers"
"3178","Amigos","High","Medium",0,0.0267743278142119,-0.242830053700988,0.296378709329411,0.97,"ns",1,NA,377.2338,91,"Diterpenoids","Pregnane steroids","Terpenoids","Organic oxygen compounds","Organooxygen compounds","Ethers","Alkyl aryl ethers"
"3178","Amigos","Low","Medium",0,-0.0753489295293637,-0.331348244697218,0.18065038563849,0.768,"ns",1,NA,377.2338,91,"Diterpenoids","Pregnane steroids","Terpenoids","Organic oxygen compounds","Organooxygen compounds","Ethers","Alkyl aryl ethers"
"3190","Amigos","High","Low",0,-0.21213816099381,-1.0263060594208,0.602029737433184,0.813,"ns",1,NA,228.1358,669,"Pseudoalkaloids","Phenylalanine-derived alkaloids","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones"
"3190","Amigos","High","Medium",0,-0.382861231436195,-1.11083444573592,0.345111982863525,0.432,"ns",0.854827098078868,NA,228.1358,669,"Pseudoalkaloids","Phenylalanine-derived alkaloids","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones"
"3190","Amigos","Low","Medium",0,-0.170723070442385,-0.861960517229812,0.520514376345041,0.83,"ns",1,NA,228.1358,669,"Pseudoalkaloids","Phenylalanine-derived alkaloids","Alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones"
"3194","Amigos","High","Low",0,-0.21116051588868,-0.564877066378558,0.142556034601199,0.339,"ns",0.74737852046564,NA,342.2122,39,"Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"3194","Amigos","High","Medium",0,0.0890317095336384,-0.227237422065163,0.405300841132439,0.785,"ns",1,NA,342.2122,39,"Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"3194","Amigos","Low","Medium",0,0.300192225422318,-0.000116993007280908,0.600501443851917,0.0501,"ns",0.245934030100334,NA,342.2122,39,"Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"3196","Amigos","High","Low",0,0.153142387201198,-0.502724563199926,0.809009337602322,0.847,"ns",1,NA,900.4618,74,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3196","Amigos","High","Medium",0,0.332069939651591,-0.254361400811379,0.918501280114561,0.378,"ns",0.791172192513369,NA,900.4618,74,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3196","Amigos","Low","Medium",0,0.178927552450393,-0.377910658812221,0.735765763713007,0.73,"ns",1,NA,900.4618,74,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3197","Amigos","High","Low",0,0.284910017824567,-0.07193842579565,0.641758461444784,0.146,"ns",0.467120435967302,NA,526.3613,182,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3197","Amigos","High","Medium",0,0.0204014510828747,-0.298668005010838,0.339470907176587,0.988,"ns",1,NA,526.3613,182,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3197","Amigos","Low","Medium",0,-0.264508566741692,-0.56747679667888,0.0384596631954949,0.101,"ns",0.374823640960809,NA,526.3613,182,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3213","Amigos","High","Low",0,-0.151286103730107,-0.760051408371369,0.457479200911155,0.828,"ns",1,NA,386.2317,NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3213","Amigos","High","Medium",0,-0.470736898123589,-1.01505317051662,0.0735793742694405,0.105,"ns",0.384084112149533,NA,386.2317,NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3213","Amigos","Low","Medium",0,-0.319450794393482,-0.836299193459575,0.19739760467261,0.314,"ns",0.716198135198135,NA,386.2317,NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3214","Amigos","High","Low",0,-0.471391415327089,-0.947814254599627,0.00503142394544959,0.0532,"ns",0.254969142857143,NA,184.0815,186,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3214","Amigos","High","Medium",0,-0.413692410752214,-0.839677107939496,0.0122922864350682,0.0591,"ns",0.272351726844584,NA,184.0815,186,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3214","Amigos","Low","Medium",0,0.0576990045748751,-0.346789194537653,0.462187203687403,0.94,"ns",1,NA,184.0815,186,"Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"3215","Amigos","High","Low",0,-0.143095312423209,-0.680625783969081,0.394435159122663,0.806,"ns",1,NA,771.4547,855,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3215","Amigos","High","Medium",0,-0.2839526454332,-0.764575605281304,0.196670314414905,0.347,"ns",0.755932096474954,NA,771.4547,855,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3215","Amigos","Low","Medium",0,-0.140857333009991,-0.597226579991703,0.315511913971722,0.748,"ns",1,NA,771.4547,855,"Oligopeptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"3217","Amigos","High","Low",0,-0.0272797542323988,-0.479030999420742,0.424471490955945,0.989,"ns",1,"Suspect related to Spectral Match to Undecaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z 193.132 (putative explanation: unspecified; atomic difference: unspecified)",696.4378,2,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
