Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11279","main.cluster index_upperinput":"11279"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3367	4.3367	0	N/A	N/A	49300.508	1	11279	-1	 	1	313.3579	1	313.3579	49300.508
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11280","main.cluster index_upperinput":"11280"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3332	4.3332	0	N/A	N/A	47880.05708	10	11280	-1	 	10	429.2828	1	429.2828	47880.05708
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11282","main.cluster index_upperinput":"11282"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3334	4.3334	0	N/A	N/A	87246.1041	5	11282	-1	 	5	416.9907	1	416.9907	87246.1041
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11284","main.cluster index_upperinput":"11284"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=588&task=e8905c85fe114d9e9e493557eadf509f&show=true	1S/C21H25ClN2O3/c22-19-8-6-18(7-9-19)21(17-4-2-1-3-5-17)24-12-10-23(11-13-24)14-15-27-16-20(25)26/h1-9,21H,10-16H2,(H,25,26)/t21-/m1/s1 + 2.027 Da	Suspect related to Massbank:AU212404 Cetirizine|Levocetirizine|2-[2-[4-[(R)-(4-chlorophenyl)-phenylmethyl]piperazin-1-ium-1-yl]ethoxy]acetate (predicted molecular formula: C15H22N10O3) with delta m/z 2.027 (putative explanation: unspecified; atomic difference: unspecified)	0.879885	 	4.3380	4.3380	0	N/A	CCMSLIB00009953178	67539.95692	6	11284	588	 	6	391.1940	1	391.1940	67539.95692
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11286","main.cluster index_upperinput":"11286"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=147&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3411	4.3411	0	N/A	N/A	165334.10865000004	9	11286	147	 	9	528.3747	1	528.3747	165334.10865000004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11293","main.cluster index_upperinput":"11293"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3191	4.3191	0	N/A	N/A	35356.049600000006	3	11293	-1	 	3	240.1959	1	240.1959	35356.049600000006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11294","main.cluster index_upperinput":"11294"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3471	4.3471	0	N/A	N/A	44295.1845	4	11294	-1	 	4	439.2315	1	439.2315	44295.1845
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11295","main.cluster index_upperinput":"11295"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3461	4.3461	0	N/A	N/A	24679.172000000002	2	11295	-1	 	2	583.3086	1	583.3086	24679.172000000002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11296","main.cluster index_upperinput":"11296"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3461	4.3461	0	N/A	N/A	29147.8858	2	11296	-1	 	2	609.2884	1	609.2884	29147.8858
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11297","main.cluster index_upperinput":"11297"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14	0.843092	 	4.3520	4.3520	0	N/A	CCMSLIB00003136281	237542.40464000002	51	11297	59	 	51	277.2165	1	277.2165	237542.40464000002
134.0	[M+Na]+	434.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11301","main.cluster index_upperinput":"11301"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3531	4.3531	0	N/A	N/A	1238839.6917999997	91	11301	-1	312.23045	91	335.2197	1	335.2197	1238839.6917999997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11303","main.cluster index_upperinput":"11303"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=147&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3462	4.3462	0	N/A	N/A	120393.57804	10	11303	147	 	10	674.4690	1	674.4690	120393.57804
134.0	[M+H]+	434.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11304","main.cluster index_upperinput":"11304"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=402&task=e8905c85fe114d9e9e493557eadf509f&show=true	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,13-14H,2-5,8,11-12,15-17H2,1H3,(H,19,20)/b7-6-,10-9-,14-13- + 34.005 Da	Suspect related to Pinolenic acid (predicted molecular formula: C18H32O4) with delta m/z 34.005 (putative explanation: Hydroxylation, epoxidation|unspecified; atomic difference: 2H,2O|2H,2O)	0.8468319999999999	 	4.3522	4.3522	0	N/A	CCMSLIB00009979839	249760.24800000002	6	11304	402	312.23045	6	313.2376	1	313.2376	249760.24800000002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11306","main.cluster index_upperinput":"11306"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=533&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3594	4.3594	0	N/A	N/A	451596.283	4	11306	533	 	4	236.0920	1	236.0920	451596.283
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11308","main.cluster index_upperinput":"11308"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3642	4.3642	0	N/A	N/A	550866.4923819996	304	11308	54	 	304	545.2724	1	545.2724	550866.4923819996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11311","main.cluster index_upperinput":"11311"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3529	4.3529	0	N/A	N/A	86506.72708999999	9	11311	50	 	9	578.3540	1	578.3540	86506.72708999999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11313","main.cluster index_upperinput":"11313"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3100	4.3100	0	N/A	N/A	1555645.3117099996	272	11313	-1	 	272	339.2147	1	339.2147	1555645.3117099996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11317","main.cluster index_upperinput":"11317"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=468&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3788	4.3788	0	N/A	N/A	88692.9499	8	11317	468	 	8	341.1962	1	341.1962	88692.9499
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11318","main.cluster index_upperinput":"11318"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3872	4.3872	0	N/A	N/A	220117.0990420001	308	11318	-1	 	308	442.3167	1	442.3167	220117.0990420001
135.0	[M+Na]+	402.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11320","main.cluster index_upperinput":"11320"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3866	4.3866	0	N/A	N/A	1738144.862839999	389	11320	-1	396.25173	389	419.2409	1	419.2409	1738144.862839999
135.0	[M+NH4]+	402.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11322","main.cluster index_upperinput":"11322"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=468&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3860	4.3860	0	N/A	N/A	1124037.9668599993	389	11322	468	396.25173	389	414.2858	1	414.2858	1124037.9668599993
135.0	[M+K]+	402.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11323","main.cluster index_upperinput":"11323"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3869	4.3869	0	N/A	N/A	627616.354874	386	11323	-1	396.25173	386	435.2147	1	435.2147	627616.354874
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11324","main.cluster index_upperinput":"11324"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3267	4.3267	0	N/A	N/A	36706.082	1	11324	-1	 	1	258.1855	1	258.1855	36706.082
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11325","main.cluster index_upperinput":"11325"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=468&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3875	4.3875	0	N/A	N/A	210131.6653389999	285	11325	468	 	285	397.2589	1	397.2589	210131.6653389999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11326","main.cluster index_upperinput":"11326"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3783	4.3783	0	N/A	N/A	93205.39180000001	3	11326	50	 	3	564.3380	1	564.3380	93205.39180000001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11327","main.cluster index_upperinput":"11327"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=229&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.4147	4.4147	0	N/A	N/A	459883.62631999986	269	11327	229	 	269	331.1431	1	331.1431	459883.62631999986
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11328","main.cluster index_upperinput":"11328"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4002	4.4002	0	N/A	N/A	127416.791803	118	11328	-1	 	118	523.3417	1	523.3417	127416.791803
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11329","main.cluster index_upperinput":"11329"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3963	4.3963	0	N/A	N/A	47810.008	1	11329	-1	 	1	268.1698	1	268.1698	47810.008
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11331","main.cluster index_upperinput":"11331"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3994	4.3994	0	N/A	N/A	324067.1817199999	134	11331	-1	 	134	340.2464	1	340.2464	324067.1817199999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11332","main.cluster index_upperinput":"11332"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4024	4.4024	0	N/A	N/A	180450.10310000004	46	11332	-1	 	46	365.2304	1	365.2304	180450.10310000004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11333","main.cluster index_upperinput":"11333"}	This Node is a Singleton	N/A	enclomifene - 40.0 eV	0.938102	 	4.3983	4.3983	0	CCN(CC)CCOc1ccc(cc1)/C(=C(\c2ccccc2)/Cl)/c3ccccc3	CCMSLIB00006115380	115946.12301000001	7	11333	-1	 	7	406.1938	1	406.1938	115946.12301000001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11334","main.cluster index_upperinput":"11334"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.4009	4.4009	0	N/A	N/A	48117.32	1	11334	16	 	1	390.2488	1	390.2488	48117.32
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11335","main.cluster index_upperinput":"11335"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4020	4.4020	0	N/A	N/A	80405.87768000002	7	11335	-1	 	7	395.2044	1	395.2044	80405.87768000002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11336","main.cluster index_upperinput":"11336"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=176&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	"Candidate Dihydroxylated bile acid (delta mass 70.9848; buddy atomic difference: -2C, 1H, 1N, 5O)"	0.73088	 	4.3938	4.3938	0	N/A	CCMSLIB00010227816	61191.728	2	11336	176	 	2	464.2862	1	464.2862	61191.728
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11337","main.cluster index_upperinput":"11337"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3694	4.3694	0	N/A	N/A	28756.197900000003	6	11337	-1	 	6	469.2415	1	469.2415	28756.197900000003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11339","main.cluster index_upperinput":"11339"}	This Node is a Singleton	N/A	N/A	N/A	 	4.3952	4.3952	0	N/A	N/A	53454.566000000006	5	11339	-1	 	5	650.3740	1	650.3740	53454.566000000006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11340","main.cluster index_upperinput":"11340"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3775	4.3775	0	N/A	N/A	63679.612100000006	6	11340	48	 	6	694.4005	1	694.4005	63679.612100000006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11347","main.cluster index_upperinput":"11347"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=495&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.3965	4.3965	0	N/A	N/A	78680.117	4	11347	495	 	4	402.2855	1	402.2855	78680.117
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11349","main.cluster index_upperinput":"11349"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4098	4.4098	0	N/A	N/A	29349.48	1	11349	-1	 	1	337.2618	1	337.2618	29349.48
136.0	[M+Na]+	426.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11352","main.cluster index_upperinput":"11352"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4191	4.4191	0	N/A	N/A	1434701.0376919997	315	11352	-1	285.13681	315	308.1260	1	308.1260	1434701.0376919997
136.0	[M+H]+	426.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11354","main.cluster index_upperinput":"11354"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=547&task=e8905c85fe114d9e9e493557eadf509f&show=true	InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+	PIPERINE	0.992511	 	4.4207	4.4207	0	N/A	CCMSLIB00004691701	19275213.405539997	385	11354	547	285.13681	385	286.1441	1	286.1441	19275213.405539997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11358","main.cluster index_upperinput":"11358"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=e8905c85fe114d9e9e493557eadf509f&show=true	InChI=1S/C22H30O6/c1-10-6-15-14(17(10)25)7-13(9-23)8-16-18-20(4,5)22(18,28-12(3)24)19(26)11(2)21(15,16)27/h6,8,11,14-16,18-19,23,26-27H,7,9H2,1-5H3 + 28.031 Da	Suspect related to NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate (predicted molecular formula: unknown) with delta m/z 28.031 (putative explanation: Acetaldehyde +28|Ala->Val substitution|Cys->Met substitution|Ethylation|di-Methylation; atomic difference: 2C,4H|2C,4H|2C,4H|2C,4H|2C,4H)	0.972074	 	4.4307	4.4307	0	N/A	CCMSLIB00009974865	819312.8953	352	11358	47	 	352	460.2695	1	460.2695	819312.8953
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11359","main.cluster index_upperinput":"11359"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4257	4.4257	0	N/A	N/A	29029.881559999998	3	11359	-1	 	3	339.0866	1	339.0866	29029.881559999998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11360","main.cluster index_upperinput":"11360"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=315&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.4325	4.4325	0	N/A	N/A	567503.1465269999	313	11360	315	 	313	305.2146	1	305.2146	567503.1465269999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11361","main.cluster index_upperinput":"11361"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4305	4.4305	0	N/A	N/A	67729.61353	6	11361	-1	 	6	345.2273	1	345.2273	67729.61353
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11362","main.cluster index_upperinput":"11362"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4318	4.4318	0	N/A	N/A	66083.30900000001	4	11362	-1	 	4	362.2540	1	362.2540	66083.30900000001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11363","main.cluster index_upperinput":"11363"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=e8905c85fe114d9e9e493557eadf509f&show=true	InChI=1S/C18H38N2O/c1-2-3-4-5-6-7-8-9-10-11-12-15-18(21)20-17-14-13-16-19/h2-17,19H2,1H3,(H,20,21)	putrescine-C14:0	0.86136	 	4.4619	4.4619	0	CCCCCCCCCCCCCC(NCCCCN)=O	CCMSLIB00011435379	1244768.1804099998	27	11363	85	 	27	299.3060	1	299.3060	1244768.1804099998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11366","main.cluster index_upperinput":"11366"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4458	4.4458	0	N/A	N/A	316316.5574860001	275	11366	-1	 	275	317.2146	1	317.2146	316316.5574860001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11368","main.cluster index_upperinput":"11368"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4559	4.4559	0	N/A	N/A	32013.8525	7	11368	-1	 	7	270.2063	1	270.2063	32013.8525
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11369","main.cluster index_upperinput":"11369"}	This Node is a Singleton	N/A	N/A	N/A	 	4.4510	4.4510	0	N/A	N/A	40693.33404	11	11369	-1	 	11	315.2651	1	315.2651	40693.33404
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e8905c85fe114d9e9e493557eadf509f&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11370","main.cluster index_upperinput":"11370"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=e8905c85fe114d9e9e493557eadf509f&show=true	N/A	N/A	N/A	 	4.4433	4.4433	0	N/A	N/A	2856763.7457999997	13	11370	50	 	13	606.3487	1	606.3487	2856763.7457999997
